subscription_id,user_id,start_date_key,end_date_key,plan_name,billing_cycle,status,monthly_price_usd,discount_usd,recognized_revenue_usd,cancellation_reason
1503,1612,20230826,20240222,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
1504,1649,20250916,20251215,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1505,1686,20250705,,Premium,Monthly,Active,9.99,0.0,59.94,
1506,1723,20250704,20251002,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1507,1760,20230612,20250611,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
1508,1797,20250512,20250611,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
1509,1834,20241128,20251128,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1510,1871,20240130,,Family,Monthly,Active,14.99,0.0,179.88,
1511,1908,20230503,20240502,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1512,1945,20240705,20240804,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
1513,1982,20240811,20240910,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1514,2019,20240615,20250615,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1515,2056,20251016,,Fan,Monthly,Active,5.99,0.0,11.98,
1516,2093,20240701,20240929,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1517,2130,20231218,20240117,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1518,2167,20230603,20240602,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1519,2204,20250524,20250822,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1520,2241,20251109,,Premium,Annual,Active,9.99,0.0,9.99,
1521,2278,20230209,20230808,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
1522,2315,20250312,,Family,Monthly,Active,14.99,0.0,134.91,
1523,2352,20230817,20240213,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1524,2389,20240424,20240723,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
1525,2426,20230908,,Family,Monthly,Active,14.99,0.0,89.94,
1526,2463,20250322,20250421,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1527,2500,20240129,,Fan,Monthly,Active,5.99,0.0,137.77,
1528,2537,20251023,,Family,Annual,Active,14.99,0.0,29.98,
1529,2574,20230831,20240227,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1530,2611,20240301,,Fan,Monthly,Active,5.99,1.2,105.38,
1531,2648,20240720,20241018,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1532,2685,20230815,20250814,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
1533,2722,20240311,,Fan,Monthly,Active,5.99,0.0,131.78,
1534,2759,20230929,20240928,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1535,2796,20230216,,Premium,Monthly,Active,9.99,0.0,9.99,
1536,2833,20240826,20250222,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
1537,2870,20241228,20250626,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1538,2907,20240422,,Premium,Monthly,Active,9.99,0.0,199.8,
1539,2944,20250131,20250730,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
1540,2981,20231113,,Family,Annual,Active,14.99,0.0,359.76,
1541,3018,20231219,20240118,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1542,3055,20230626,20231223,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
1543,3092,20241129,20251129,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1544,3129,20230902,20231201,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
1545,3166,20250113,,Fan,Monthly,Active,5.99,0.0,17.97,
1546,3203,20230818,20231116,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1547,3240,20240327,,Premium,Monthly,Active,9.99,0.0,209.79,
1548,3277,20231104,20231204,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
1549,3314,20230419,20240418,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1550,3351,20241211,,Premium,Monthly,Active,9.99,0.0,9.99,
1551,3388,20241229,20251229,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1552,3425,20250311,20250410,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1553,3462,20241216,,Premium,Monthly,Active,9.99,0.0,119.88,
1554,3499,20230703,20231001,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1555,3536,20240808,,Family,Monthly,Active,14.99,0.0,254.83,
1556,3573,20240315,20240613,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
1557,3610,20240723,20250119,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
1558,3647,20251031,,Family,Monthly,Active,14.99,0.0,29.98,
1559,3684,20251009,20251108,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1560,3721,20251006,,Fan,Annual,Active,5.99,0.0,11.98,
1561,3758,20240830,,Family,Monthly,Active,14.99,0.0,239.84,
1562,3795,20240103,20240402,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1563,3832,20241001,20241031,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1564,3869,20230113,20250112,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
1565,3906,20250402,,Premium,Monthly,Active,9.99,0.0,59.94,
1566,3943,20230609,20230709,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
1567,3980,20230309,20230408,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1568,4017,20251115,,Premium,Annual,Active,9.99,0.0,9.99,
1569,4054,20250107,20250706,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
1570,4091,20240513,,Family,Monthly,Active,14.99,0.0,14.99,
1571,4128,20240131,,Premium,Monthly,Active,9.99,0.0,229.77,
1572,4165,20241217,20250116,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
1573,4202,20230425,20230525,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1574,4239,20240822,,Premium,Monthly,Active,9.99,0.0,159.84,
1575,4276,20250717,,Fan,Monthly,Active,5.99,1.2,23.95,
1576,4313,20241024,20241123,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1577,4350,20230814,20240210,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1578,4387,20241026,20250124,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1579,4424,20241216,20250614,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1580,4461,20230620,,Premium,Annual,Active,9.99,0.0,119.88,
1581,4498,20231106,20231206,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1582,4535,20240119,20250118,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1583,4572,20230317,20230615,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1584,4609,20230314,20230612,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
1585,4646,20241231,,Family,Monthly,Active,14.99,0.0,44.97,
1586,4683,20250118,20250717,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1587,4720,20241114,20241214,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1588,4757,20241205,20250104,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1589,4794,20250307,20250903,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1590,4831,20240307,,Fan,Monthly,Active,5.99,0.0,5.99,
1591,4868,20251002,,Family,Monthly,Active,14.99,0.0,44.97,
1592,4905,20230112,20230711,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
1593,4942,20250314,20250612,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1594,4979,20250423,,Family,Monthly,Active,14.99,0.0,119.92,
1595,5016,20231126,,Premium,Monthly,Active,9.99,0.0,59.94,
1596,5053,20231021,20241020,Fan,Annual,Cancelled,5.99,0.0,71.88,Price
1597,5090,20251029,,Family,Monthly,Active,14.99,0.0,29.98,
1598,5127,20230326,20230425,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1599,5164,20250104,20250404,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1600,5201,20250223,,Family,Annual,Active,14.99,0.0,149.9,
1601,5238,20230112,20230211,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1602,5275,20230303,20230402,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
1603,5312,20231210,20240309,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1604,5349,20231206,20240305,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
1605,5386,20230130,,Fan,Monthly,Active,5.99,0.0,5.99,
1606,5423,20230803,20240130,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1607,5460,20241219,,Premium,Monthly,Active,9.99,0.0,119.88,
1608,5497,20231020,20251019,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
1609,5534,20230913,20231212,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1610,5571,20250616,,Premium,Monthly,Active,9.99,0.0,59.94,
1611,5608,20230412,20250411,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
1612,5645,20250604,,Family,Annual,Active,14.99,0.0,104.93,
1613,5682,20230725,20231023,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1614,5719,20250404,20250703,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1615,5756,20230223,,Family,Monthly,Active,14.99,0.0,89.94,
1616,5793,20250308,20250606,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
1617,5830,20230324,20240323,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1618,5867,20231026,20240423,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1619,5904,20230730,20240126,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1620,5941,20251115,,Fan,Annual,Active,5.99,1.2,4.79,
1621,5978,20240730,20240829,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1622,15,20230613,20231210,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1623,52,20230331,20240330,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1624,89,20241022,20241121,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1625,126,20231112,,Premium,Monthly,Active,9.99,0.0,29.97,
1626,163,20251018,20251117,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1627,200,20250128,20250428,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1628,237,20250921,20251220,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
1629,274,20241223,20250122,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
1630,311,20230427,,Family,Monthly,Active,14.99,0.0,89.94,
1631,348,20241017,,Premium,Monthly,Active,9.99,0.0,139.86,
1632,385,20230416,20250415,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
1633,422,20230822,20231120,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1634,459,20250503,20250602,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1635,496,20240721,,Fan,Monthly,Active,5.99,0.0,35.94,
1636,533,20240103,20240701,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
1637,570,20240605,20240705,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1638,607,20230426,20230725,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1639,644,20240521,20241117,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1640,681,20251014,,Premium,Annual,Active,9.99,0.0,19.98,
1641,718,20240928,20250928,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1642,755,20241225,20250325,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1643,792,20230918,20250917,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
1644,829,20250117,,Fan,Annual,Active,5.99,0.0,65.89,
1645,866,20230413,,Family,Monthly,Active,14.99,0.0,179.88,
1646,903,20230314,20250313,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
1647,940,20230408,20240407,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
1648,977,20240226,,Family,Annual,Active,14.99,0.0,329.78,
1649,1014,20250131,,Premium,Monthly,Active,9.99,0.0,109.89,
1650,1051,20240423,,Fan,Monthly,Active,5.99,0.0,71.88,
1651,1088,20231009,20240406,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1652,1125,20240502,20241029,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
1653,1162,20250731,20250830,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1654,1199,20240221,20240521,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1655,1236,20230704,,Premium,Monthly,Active,9.99,0.0,59.94,
1656,1273,20230510,20230609,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
1657,1310,20230626,20231223,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1658,1347,20230529,20230827,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1659,1384,20240910,20250910,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1660,1421,20241218,,Family,Annual,Active,14.99,0.0,44.97,
1661,1458,20250909,,Premium,Monthly,Active,9.99,0.0,29.97,
1662,1495,20250204,20250505,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1663,1532,20250922,20251022,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1664,1569,20240717,20250717,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
1665,1606,20230108,,Fan,Monthly,Active,5.99,1.2,28.74,
1666,1643,20251008,,Family,Monthly,Active,14.99,0.0,29.98,
1667,1680,20230128,20230727,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1668,1717,20241029,,Fan,Annual,Active,5.99,0.0,83.86,
1669,1754,20250805,,Family,Monthly,Active,14.99,0.0,59.96,
1670,1791,20251103,,Premium,Monthly,Active,9.99,0.0,9.99,
1671,1828,20230518,20230617,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1672,1865,20241201,20241231,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1673,1902,20240609,20241206,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1674,1939,20250509,20251105,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
1675,1976,20241108,,Family,Monthly,Active,14.99,0.0,179.88,
1676,2013,20240129,20240727,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
1677,2050,20240107,,Fan,Monthly,Active,5.99,0.0,143.76,
1678,2087,20240619,20240719,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1679,2124,20250717,,Premium,Monthly,Active,9.99,0.0,49.95,
1680,2161,20250429,,Fan,Annual,Active,5.99,0.0,5.99,
1681,2198,20250803,,Family,Monthly,Active,14.99,0.0,74.95,
1682,2235,20240720,20241018,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1683,2272,20230504,20250503,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
1684,2309,20230803,20231101,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1685,2346,20250924,,Premium,Monthly,Active,9.99,0.0,29.97,
1686,2383,20241023,,Fan,Monthly,Active,5.99,0.0,83.86,
1687,2420,20230313,20230412,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1688,2457,20250519,20250618,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
1689,2494,20230428,20250427,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
1690,2531,20251005,,Family,Monthly,Active,14.99,0.0,29.98,
1691,2568,20250605,20251202,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1692,2605,20240716,,Fan,Annual,Active,5.99,1.2,81.43,
1693,2642,20240406,20250406,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1694,2679,20251008,,Premium,Monthly,Active,9.99,0.0,19.98,
1695,2716,20250221,,Fan,Monthly,Active,5.99,0.0,5.99,
1696,2753,20250411,20250710,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1697,2790,20230124,20240124,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1698,2827,20230213,20230812,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
1699,2864,20241108,20251108,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1700,2901,20230916,,Premium,Annual,Active,9.99,0.0,29.97,
1701,2938,20241124,20250222,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1702,2975,20230111,20240111,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1703,3012,20240531,20240630,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1704,3049,20240809,,Fan,Annual,Active,5.99,0.0,101.83,
1705,3086,20230123,,Family,Monthly,Active,14.99,0.0,179.88,
1706,3123,20240214,20250213,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1707,3160,20241221,20250321,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1708,3197,20240830,20240929,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
1709,3234,20251002,20251101,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1710,3271,20230807,,Fan,Monthly,Active,5.99,1.2,4.79,
1711,3308,20231015,20251014,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
1712,3345,20230805,20250804,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
1713,3382,20230806,20240805,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1714,3419,20250511,20251107,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1715,3456,20241111,,Premium,Monthly,Active,9.99,0.0,29.97,
1716,3493,20250928,,Fan,Annual,Active,5.99,0.0,17.97,
1717,3530,20240217,,Family,Monthly,Active,14.99,0.0,329.78,
1718,3567,20240917,20241017,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1719,3604,20230601,20230701,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
1720,3641,20230331,,Family,Annual,Active,14.99,0.0,179.88,
1721,3678,20240407,20250407,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1722,3715,20230502,20250501,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
1723,3752,20240104,,Family,Monthly,Active,14.99,0.0,359.76,
1724,3789,20230208,20250207,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
1725,3826,20241108,,Fan,Monthly,Active,5.99,0.0,5.99,
1726,3863,20250907,,Family,Monthly,Active,14.99,0.0,44.97,
1727,3900,20250403,,Premium,Monthly,Active,9.99,0.0,89.91,
1728,3937,20240903,20250302,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
1729,3974,20231017,20251016,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
1730,4011,20250420,,Premium,Monthly,Active,9.99,0.0,79.92,
1731,4048,20240306,,Fan,Monthly,Active,5.99,0.0,131.78,
1732,4085,20230325,20250324,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
1733,4122,20240508,20241104,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1734,4159,20240810,20250810,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1735,4196,20240806,,Family,Monthly,Active,14.99,0.0,44.97,
1736,4233,20230312,20250311,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
1737,4270,20230826,20231124,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1738,4307,20250603,20250703,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1739,4344,20230123,20230222,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1740,4381,20240124,,Fan,Annual,Active,5.99,0.0,35.94,
1741,4418,20240624,20250624,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1742,4455,20250112,,Premium,Monthly,Active,9.99,0.0,109.89,
1743,4492,20250411,,Fan,Monthly,Active,5.99,0.0,47.92,
1744,4529,20250617,,Family,Annual,Active,14.99,0.0,89.94,
1745,4566,20241229,,Premium,Monthly,Active,9.99,0.0,59.94,
1746,4603,20250814,,Fan,Monthly,Active,5.99,1.2,19.16,
1747,4640,20231003,20240331,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
1748,4677,20250907,20251007,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
1749,4714,20241002,20251002,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
1750,4751,20240816,,Family,Monthly,Active,14.99,0.0,179.88,
1751,4788,20230713,20250712,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
1752,4825,20241013,20250411,Fan,Annual,Cancelled,5.99,0.0,35.94,Price
1753,4862,20251027,20251126,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1754,4899,20230421,20230521,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1755,4936,20230121,,Fan,Monthly,Active,5.99,1.2,57.48,
1756,4973,20230413,20250412,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
1757,5010,20241209,20250607,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1758,5047,20240209,20240310,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
1759,5084,20250630,20250928,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1760,5121,20250710,,Premium,Annual,Active,9.99,0.0,49.95,
1761,5158,20231201,20240229,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1762,5195,20230430,20240429,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1763,5232,20230621,20231218,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1764,5269,20250702,20250930,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
1765,5306,20240921,,Family,Monthly,Active,14.99,0.0,224.85,
1766,5343,20230830,20231128,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1767,5380,20230730,20231028,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1768,5417,20230501,20230730,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1769,5454,20241126,20241226,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
1770,5491,20241031,,Fan,Monthly,Active,5.99,0.0,17.97,
1771,5528,20230121,20230220,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1772,5565,20241225,,Premium,Annual,Active,9.99,0.0,119.88,
1773,5602,20230519,20230817,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1774,5639,20240610,20240908,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1775,5676,20230820,,Premium,Monthly,Active,9.99,0.0,239.76,
1776,5713,20250905,20251005,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
1777,5750,20241116,20250214,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1778,5787,20250925,,Premium,Monthly,Active,9.99,0.0,29.97,
1779,5824,20230611,20250610,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
1780,5861,20250317,,Family,Annual,Active,14.99,0.0,14.99,
1781,5898,20230409,20230708,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1782,5935,20240318,20240616,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1783,5972,20240929,20241029,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1784,9,20240121,20240220,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
1785,46,20230827,,Fan,Monthly,Active,5.99,0.0,143.76,
1786,83,20240324,20250324,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
1787,120,20231218,20241217,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
1788,157,20240721,,Fan,Annual,Active,5.99,0.0,101.83,
1789,194,20250812,,Family,Monthly,Active,14.99,0.0,59.96,
1790,231,20251018,,Premium,Monthly,Active,9.99,0.0,19.98,
1791,268,20240430,20240530,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
1792,305,20230530,20240529,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
1793,342,20240212,,Premium,Monthly,Active,9.99,0.0,219.78,
1794,379,20230106,20230406,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
1795,416,20241104,,Family,Monthly,Active,14.99,0.0,179.88,
1796,453,20240910,20250910,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
1797,490,20240818,,Fan,Monthly,Active,5.99,0.0,95.84,
1798,527,20230116,20230416,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
1799,564,20240222,20240522,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1800,601,20240923,,Fan,Annual,Active,5.99,1.2,28.74,
1801,638,20250930,,Family,Monthly,Active,14.99,0.0,44.97,
1802,675,20230617,20250616,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
1803,712,20250115,20250714,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
1804,749,20250411,20250710,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
1805,786,20250509,,Premium,Monthly,Active,9.99,0.0,69.93,
1806,823,20230223,20250222,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
1807,860,20230328,20250327,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
1808,897,20250122,20250221,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
1809,934,20250112,20250412,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
1810,971,20250610,,Family,Monthly,Active,14.99,0.0,89.94,
1811,1008,20230623,20250622,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
1812,1045,20240408,,Fan,Annual,Active,5.99,0.0,125.79,
1813,1082,20241006,20241105,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
1814,1119,20250218,20250519,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
1815,1156,20230822,,Fan,Monthly,Active,5.99,0.0,71.88,
1816,1193,20230625,20231222,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
1817,1230,20230506,20231102,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
1818,1267,20251103,,Fan,Monthly,Active,5.99,1.2,4.79,
