episode_id,anime_id,season_number,episode_number,episode_title,release_date_key,duration_seconds,is_filler
1770,111,1,10,Episode 10: Chapter 29,20230531,1493,0
1771,111,1,11,Episode 11: Chapter 30,20230607,1510,0
1772,111,1,12,Episode 12: Chapter 31,20230614,1527,0
1773,111,2,1,Episode 13: Chapter 1,20230621,1544,0
1774,111,2,2,Episode 14: Chapter 2,20230628,1561,0
1775,111,2,3,Episode 15: Chapter 3,20230705,1578,0
1776,111,2,4,Episode 16: Chapter 4,20230712,1595,0
1777,112,1,1,Episode 01: Chapter 21,20230415,1353,0
1778,112,1,2,Episode 02: Chapter 22,20230422,1370,0
1779,112,1,3,Episode 03: Chapter 23,20230429,1387,0
1780,112,1,4,Episode 04: Chapter 24,20230506,1404,0
1781,112,1,5,Episode 05: Chapter 25,20230513,1421,0
1782,112,1,6,Episode 06: Chapter 26,20230520,1438,0
1783,112,1,7,Episode 07: Chapter 27,20230527,1455,1
1784,112,1,8,Episode 08: Chapter 28,20230603,1472,0
1785,112,1,9,Episode 09: Chapter 29,20230610,1489,0
1786,112,1,10,Episode 10: Chapter 30,20230617,1506,0
1787,112,1,11,Episode 11: Chapter 31,20230624,1523,0
1788,112,1,12,Episode 12: Chapter 1,20230701,1540,0
1789,112,2,1,Episode 13: Chapter 2,20230708,1557,0
1790,112,2,2,Episode 14: Chapter 3,20230715,1574,0
1791,112,2,3,Episode 15: Chapter 4,20230722,1591,0
1792,112,2,4,Episode 16: Chapter 5,20230729,1608,0
1793,113,1,1,Episode 01: Chapter 22,20230502,1366,0
1794,113,1,2,Episode 02: Chapter 23,20230509,1383,0
1795,113,1,3,Episode 03: Chapter 24,20230516,1400,0
1796,113,1,4,Episode 04: Chapter 25,20230523,1417,0
1797,113,1,5,Episode 05: Chapter 26,20230530,1434,0
1798,113,1,6,Episode 06: Chapter 27,20230606,1451,1
1799,113,1,7,Episode 07: Chapter 28,20230613,1468,0
1800,113,1,8,Episode 08: Chapter 29,20230620,1485,0
1801,113,1,9,Episode 09: Chapter 30,20230627,1502,0
1802,113,1,10,Episode 10: Chapter 31,20230704,1519,0
1803,113,1,11,Episode 11: Chapter 1,20230711,1536,0
1804,113,1,12,Episode 12: Chapter 2,20230718,1553,0
1805,113,2,1,Episode 13: Chapter 3,20230725,1570,0
1806,113,2,2,Episode 14: Chapter 4,20230801,1587,0
1807,113,2,3,Episode 15: Chapter 5,20230808,1604,0
1808,113,2,4,Episode 16: Chapter 6,20230815,1621,0
1809,114,1,1,Episode 01: Chapter 23,20230519,1379,0
1810,114,1,2,Episode 02: Chapter 24,20230526,1396,0
1811,114,1,3,Episode 03: Chapter 25,20230602,1413,0
1812,114,1,4,Episode 04: Chapter 26,20230609,1430,0
1813,114,1,5,Episode 05: Chapter 27,20230616,1447,1
1814,114,1,6,Episode 06: Chapter 28,20230623,1464,0
1815,114,1,7,Episode 07: Chapter 29,20230630,1481,0
1816,114,1,8,Episode 08: Chapter 30,20230707,1498,0
1817,114,1,9,Episode 09: Chapter 31,20230714,1515,0
1818,114,1,10,Episode 10: Chapter 1,20230721,1532,0
1819,114,1,11,Episode 11: Chapter 2,20230728,1549,0
1820,114,1,12,Episode 12: Chapter 3,20230804,1566,0
1821,114,2,1,Episode 13: Chapter 4,20230811,1583,0
1822,114,2,2,Episode 14: Chapter 5,20230818,1600,0
1823,114,2,3,Episode 15: Chapter 6,20230825,1617,0
1824,114,2,4,Episode 16: Chapter 7,20230901,1634,0
1825,115,1,1,Episode 01: Chapter 24,20230605,1392,0
1826,115,1,2,Episode 02: Chapter 25,20230612,1409,0
1827,115,1,3,Episode 03: Chapter 26,20230619,1426,0
1828,115,1,4,Episode 04: Chapter 27,20230626,1443,1
1829,115,1,5,Episode 05: Chapter 28,20230703,1460,0
1830,115,1,6,Episode 06: Chapter 29,20230710,1477,0
1831,115,1,7,Episode 07: Chapter 30,20230717,1494,0
1832,115,1,8,Episode 08: Chapter 31,20230724,1511,0
1833,115,1,9,Episode 09: Chapter 1,20230731,1528,0
1834,115,1,10,Episode 10: Chapter 2,20230807,1545,0
1835,115,1,11,Episode 11: Chapter 3,20230814,1562,0
1836,115,1,12,Episode 12: Chapter 4,20230821,1579,0
1837,115,2,1,Episode 13: Chapter 5,20230828,1596,0
1838,115,2,2,Episode 14: Chapter 6,20230904,1613,0
1839,115,2,3,Episode 15: Chapter 7,20230911,1630,0
1840,115,2,4,Episode 16: Chapter 8,20230918,1647,0
1841,116,1,1,Episode 01: Chapter 25,20230622,1405,0
1842,116,1,2,Episode 02: Chapter 26,20230629,1422,0
1843,116,1,3,Episode 03: Chapter 27,20230706,1439,1
1844,116,1,4,Episode 04: Chapter 28,20230713,1456,0
1845,116,1,5,Episode 05: Chapter 29,20230720,1473,0
1846,116,1,6,Episode 06: Chapter 30,20230727,1490,0
1847,116,1,7,Episode 07: Chapter 31,20230803,1507,0
1848,116,1,8,Episode 08: Chapter 1,20230810,1524,0
1849,116,1,9,Episode 09: Chapter 2,20230817,1541,0
1850,116,1,10,Episode 10: Chapter 3,20230824,1558,0
1851,116,1,11,Episode 11: Chapter 4,20230831,1575,0
1852,116,1,12,Episode 12: Chapter 5,20230907,1592,0
1853,116,2,1,Episode 13: Chapter 6,20230914,1609,0
1854,116,2,2,Episode 14: Chapter 7,20230921,1626,0
1855,116,2,3,Episode 15: Chapter 8,20230928,1643,0
1856,116,2,4,Episode 16: Chapter 9,20231005,1660,0
1857,117,1,1,Episode 01: Chapter 26,20230709,1418,0
1858,117,1,2,Episode 02: Chapter 27,20230716,1435,1
1859,117,1,3,Episode 03: Chapter 28,20230723,1452,0
1860,117,1,4,Episode 04: Chapter 29,20230730,1469,0
1861,117,1,5,Episode 05: Chapter 30,20230806,1486,0
1862,117,1,6,Episode 06: Chapter 31,20230813,1503,0
1863,117,1,7,Episode 07: Chapter 1,20230820,1520,0
1864,117,1,8,Episode 08: Chapter 2,20230827,1537,0
1865,117,1,9,Episode 09: Chapter 3,20230903,1554,0
1866,117,1,10,Episode 10: Chapter 4,20230910,1571,0
1867,117,1,11,Episode 11: Chapter 5,20230917,1588,0
1868,117,1,12,Episode 12: Chapter 6,20230924,1605,0
1869,117,2,1,Episode 13: Chapter 7,20231001,1622,0
1870,117,2,2,Episode 14: Chapter 8,20231008,1639,0
1871,117,2,3,Episode 15: Chapter 9,20231015,1656,0
1872,117,2,4,Episode 16: Chapter 10,20231022,1673,0
1873,118,1,1,Episode 01: Chapter 27,20230726,1431,1
1874,118,1,2,Episode 02: Chapter 28,20230802,1448,0
1875,118,1,3,Episode 03: Chapter 29,20230809,1465,0
1876,118,1,4,Episode 04: Chapter 30,20230816,1482,0
1877,118,1,5,Episode 05: Chapter 31,20230823,1499,0
1878,118,1,6,Episode 06: Chapter 1,20230830,1516,0
1879,118,1,7,Episode 07: Chapter 2,20230906,1533,0
1880,118,1,8,Episode 08: Chapter 3,20230913,1550,0
1881,118,1,9,Episode 09: Chapter 4,20230920,1567,0
1882,118,1,10,Episode 10: Chapter 5,20230927,1584,0
1883,118,1,11,Episode 11: Chapter 6,20231004,1601,0
1884,118,1,12,Episode 12: Chapter 7,20231011,1618,0
1885,118,2,1,Episode 13: Chapter 8,20231018,1635,0
1886,118,2,2,Episode 14: Chapter 9,20231025,1652,0
1887,118,2,3,Episode 15: Chapter 10,20231101,1669,0
1888,118,2,4,Episode 16: Chapter 11,20231108,1326,0
1889,119,1,1,Episode 01: Chapter 28,20230812,1444,0
1890,119,1,2,Episode 02: Chapter 29,20230819,1461,0
1891,119,1,3,Episode 03: Chapter 30,20230826,1478,0
1892,119,1,4,Episode 04: Chapter 31,20230902,1495,0
1893,119,1,5,Episode 05: Chapter 1,20230909,1512,0
1894,119,1,6,Episode 06: Chapter 2,20230916,1529,0
1895,119,1,7,Episode 07: Chapter 3,20230923,1546,0
1896,119,1,8,Episode 08: Chapter 4,20230930,1563,0
1897,119,1,9,Episode 09: Chapter 5,20231007,1580,0
1898,119,1,10,Episode 10: Chapter 6,20231014,1597,0
1899,119,1,11,Episode 11: Chapter 7,20231021,1614,0
1900,119,1,12,Episode 12: Chapter 8,20231028,1631,0
1901,119,2,1,Episode 13: Chapter 9,20231104,1648,0
1902,119,2,2,Episode 14: Chapter 10,20231111,1665,0
1903,119,2,3,Episode 15: Chapter 11,20231118,1322,0
1904,119,2,4,Episode 16: Chapter 12,20231125,1339,0
1905,120,1,1,Episode 01: Chapter 29,20230829,1457,0
1906,120,1,2,Episode 02: Chapter 30,20230905,1474,0
1907,120,1,3,Episode 03: Chapter 31,20230912,1491,0
1908,120,1,4,Episode 04: Chapter 1,20230919,1508,0
1909,120,1,5,Episode 05: Chapter 2,20230926,1525,0
1910,120,1,6,Episode 06: Chapter 3,20231003,1542,0
1911,120,1,7,Episode 07: Chapter 4,20231010,1559,0
1912,120,1,8,Episode 08: Chapter 5,20231017,1576,0
1913,120,1,9,Episode 09: Chapter 6,20231024,1593,0
1914,120,1,10,Episode 10: Chapter 7,20231031,1610,0
1915,120,1,11,Episode 11: Chapter 8,20231107,1627,0
1916,120,1,12,Episode 12: Chapter 9,20231114,1644,0
1917,120,2,1,Episode 13: Chapter 10,20231121,1661,0
1918,120,2,2,Episode 14: Chapter 11,20231128,1678,0
1919,120,2,3,Episode 15: Chapter 12,20231205,1335,0
1920,120,2,4,Episode 16: Chapter 13,20231212,1352,1
1921,121,1,1,Episode 01: Chapter 30,20230915,1470,0
1922,121,1,2,Episode 02: Chapter 31,20230922,1487,0
1923,121,1,3,Episode 03: Chapter 1,20230929,1504,0
1924,121,1,4,Episode 04: Chapter 2,20231006,1521,0
1925,121,1,5,Episode 05: Chapter 3,20231013,1538,0
1926,121,1,6,Episode 06: Chapter 4,20231020,1555,0
1927,121,1,7,Episode 07: Chapter 5,20231027,1572,0
1928,121,1,8,Episode 08: Chapter 6,20231103,1589,0
1929,121,1,9,Episode 09: Chapter 7,20231110,1606,0
1930,121,1,10,Episode 10: Chapter 8,20231117,1623,0
1931,121,1,11,Episode 11: Chapter 9,20231124,1640,0
1932,121,1,12,Episode 12: Chapter 10,20231201,1657,0
1933,121,2,1,Episode 13: Chapter 11,20231208,1674,0
1934,121,2,2,Episode 14: Chapter 12,20231215,1331,0
1935,121,2,3,Episode 15: Chapter 13,20231222,1348,1
1936,121,2,4,Episode 16: Chapter 14,20231229,1365,0
1937,122,1,1,Episode 01: Chapter 31,20231002,1483,0
1938,122,1,2,Episode 02: Chapter 1,20231009,1500,0
1939,122,1,3,Episode 03: Chapter 2,20231016,1517,0
1940,122,1,4,Episode 04: Chapter 3,20231023,1534,0
1941,122,1,5,Episode 05: Chapter 4,20231030,1551,0
1942,122,1,6,Episode 06: Chapter 5,20231106,1568,0
1943,122,1,7,Episode 07: Chapter 6,20231113,1585,0
1944,122,1,8,Episode 08: Chapter 7,20231120,1602,0
1945,122,1,9,Episode 09: Chapter 8,20231127,1619,0
1946,122,1,10,Episode 10: Chapter 9,20231204,1636,0
1947,122,1,11,Episode 11: Chapter 10,20231211,1653,0
1948,122,1,12,Episode 12: Chapter 11,20231218,1670,0
1949,122,2,1,Episode 13: Chapter 12,20231225,1327,0
1950,122,2,2,Episode 14: Chapter 13,20240101,1344,1
1951,122,2,3,Episode 15: Chapter 14,20240108,1361,0
1952,122,2,4,Episode 16: Chapter 15,20240115,1378,0
1953,123,1,1,Episode 01: Chapter 1,20231019,1496,0
1954,123,1,2,Episode 02: Chapter 2,20231026,1513,0
1955,123,1,3,Episode 03: Chapter 3,20231102,1530,0
1956,123,1,4,Episode 04: Chapter 4,20231109,1547,0
1957,123,1,5,Episode 05: Chapter 5,20231116,1564,0
1958,123,1,6,Episode 06: Chapter 6,20231123,1581,0
1959,123,1,7,Episode 07: Chapter 7,20231130,1598,0
1960,123,1,8,Episode 08: Chapter 8,20231207,1615,0
1961,123,1,9,Episode 09: Chapter 9,20231214,1632,0
1962,123,1,10,Episode 10: Chapter 10,20231221,1649,0
1963,123,1,11,Episode 11: Chapter 11,20231228,1666,0
1964,123,1,12,Episode 12: Chapter 12,20240104,1323,0
1965,123,2,1,Episode 13: Chapter 13,20240111,1340,1
1966,123,2,2,Episode 14: Chapter 14,20240118,1357,0
1967,123,2,3,Episode 15: Chapter 15,20240125,1374,0
1968,123,2,4,Episode 16: Chapter 16,20240201,1391,0
1969,124,1,1,Episode 01: Chapter 2,20231105,1509,0
1970,124,1,2,Episode 02: Chapter 3,20231112,1526,0
1971,124,1,3,Episode 03: Chapter 4,20231119,1543,0
1972,124,1,4,Episode 04: Chapter 5,20231126,1560,0
1973,124,1,5,Episode 05: Chapter 6,20231203,1577,0
1974,124,1,6,Episode 06: Chapter 7,20231210,1594,0
1975,124,1,7,Episode 07: Chapter 8,20231217,1611,0
1976,124,1,8,Episode 08: Chapter 9,20231224,1628,0
1977,124,1,9,Episode 09: Chapter 10,20231231,1645,0
1978,124,1,10,Episode 10: Chapter 11,20240107,1662,0
1979,124,1,11,Episode 11: Chapter 12,20240114,1679,0
1980,124,1,12,Episode 12: Chapter 13,20240121,1336,1
1981,124,2,1,Episode 13: Chapter 14,20240128,1353,0
1982,124,2,2,Episode 14: Chapter 15,20240204,1370,0
1983,124,2,3,Episode 15: Chapter 16,20240211,1387,0
1984,124,2,4,Episode 16: Chapter 17,20240218,1404,0
1985,125,1,1,Episode 01: Chapter 3,20231122,1522,0
1986,125,1,2,Episode 02: Chapter 4,20231129,1539,0
1987,125,1,3,Episode 03: Chapter 5,20231206,1556,0
1988,125,1,4,Episode 04: Chapter 6,20231213,1573,0
1989,125,1,5,Episode 05: Chapter 7,20231220,1590,0
1990,125,1,6,Episode 06: Chapter 8,20231227,1607,0
1991,125,1,7,Episode 07: Chapter 9,20240103,1624,0
1992,125,1,8,Episode 08: Chapter 10,20240110,1641,0
1993,125,1,9,Episode 09: Chapter 11,20240117,1658,0
1994,125,1,10,Episode 10: Chapter 12,20240124,1675,0
1995,125,1,11,Episode 11: Chapter 13,20240131,1332,1
1996,125,1,12,Episode 12: Chapter 14,20240207,1349,0
1997,125,2,1,Episode 13: Chapter 15,20240214,1366,0
1998,125,2,2,Episode 14: Chapter 16,20240221,1383,0
1999,125,2,3,Episode 15: Chapter 17,20240228,1400,0
2000,125,2,4,Episode 16: Chapter 18,20240306,1417,0
2001,126,1,1,Episode 01: Chapter 4,20231209,1535,0
2002,126,1,2,Episode 02: Chapter 5,20231216,1552,0
2003,126,1,3,Episode 03: Chapter 6,20231223,1569,0
2004,126,1,4,Episode 04: Chapter 7,20231230,1586,0
2005,126,1,5,Episode 05: Chapter 8,20240106,1603,0
2006,126,1,6,Episode 06: Chapter 9,20240113,1620,0
2007,126,1,7,Episode 07: Chapter 10,20240120,1637,0
2008,126,1,8,Episode 08: Chapter 11,20240127,1654,0
2009,126,1,9,Episode 09: Chapter 12,20240203,1671,0
2010,126,1,10,Episode 10: Chapter 13,20240210,1328,1
2011,126,1,11,Episode 11: Chapter 14,20240217,1345,0
2012,126,1,12,Episode 12: Chapter 15,20240224,1362,0
2013,126,2,1,Episode 13: Chapter 16,20240302,1379,0
2014,126,2,2,Episode 14: Chapter 17,20240309,1396,0
2015,126,2,3,Episode 15: Chapter 18,20240316,1413,0
2016,126,2,4,Episode 16: Chapter 19,20240323,1430,0
2017,127,1,1,Episode 01: Chapter 5,20231226,1548,0
2018,127,1,2,Episode 02: Chapter 6,20240102,1565,0
2019,127,1,3,Episode 03: Chapter 7,20240109,1582,0
2020,127,1,4,Episode 04: Chapter 8,20240116,1599,0
2021,127,1,5,Episode 05: Chapter 9,20240123,1616,0
2022,127,1,6,Episode 06: Chapter 10,20240130,1633,0
2023,127,1,7,Episode 07: Chapter 11,20240206,1650,0
2024,127,1,8,Episode 08: Chapter 12,20240213,1667,0
2025,127,1,9,Episode 09: Chapter 13,20240220,1324,1
2026,127,1,10,Episode 10: Chapter 14,20240227,1341,0
2027,127,1,11,Episode 11: Chapter 15,20240305,1358,0
2028,127,1,12,Episode 12: Chapter 16,20240312,1375,0
2029,127,2,1,Episode 13: Chapter 17,20240319,1392,0
2030,127,2,2,Episode 14: Chapter 18,20240326,1409,0
2031,127,2,3,Episode 15: Chapter 19,20240402,1426,0
2032,127,2,4,Episode 16: Chapter 20,20240409,1443,0
2033,128,1,1,Episode 01: Chapter 6,20240112,1561,0
2034,128,1,2,Episode 02: Chapter 7,20240119,1578,0
2035,128,1,3,Episode 03: Chapter 8,20240126,1595,0
2036,128,1,4,Episode 04: Chapter 9,20240202,1612,0
2037,128,1,5,Episode 05: Chapter 10,20240209,1629,0
2038,128,1,6,Episode 06: Chapter 11,20240216,1646,0
2039,128,1,7,Episode 07: Chapter 12,20240223,1663,0
2040,128,1,8,Episode 08: Chapter 13,20240301,1320,1
2041,128,1,9,Episode 09: Chapter 14,20240308,1337,0
2042,128,1,10,Episode 10: Chapter 15,20240315,1354,0
2043,128,1,11,Episode 11: Chapter 16,20240322,1371,0
2044,128,1,12,Episode 12: Chapter 17,20240329,1388,0
2045,128,2,1,Episode 13: Chapter 18,20240405,1405,0
2046,128,2,2,Episode 14: Chapter 19,20240412,1422,0
2047,128,2,3,Episode 15: Chapter 20,20240419,1439,0
2048,128,2,4,Episode 16: Chapter 21,20240426,1456,0
2049,129,1,1,Episode 01: Chapter 7,20240129,1574,0
2050,129,1,2,Episode 02: Chapter 8,20240205,1591,0
2051,129,1,3,Episode 03: Chapter 9,20240212,1608,0
2052,129,1,4,Episode 04: Chapter 10,20240219,1625,0
2053,129,1,5,Episode 05: Chapter 11,20240226,1642,0
2054,129,1,6,Episode 06: Chapter 12,20240304,1659,0
2055,129,1,7,Episode 07: Chapter 13,20240311,1676,1
2056,129,1,8,Episode 08: Chapter 14,20240318,1333,0
2057,129,1,9,Episode 09: Chapter 15,20240325,1350,0
2058,129,1,10,Episode 10: Chapter 16,20240401,1367,0
2059,129,1,11,Episode 11: Chapter 17,20240408,1384,0
2060,129,1,12,Episode 12: Chapter 18,20240415,1401,0
2061,129,2,1,Episode 13: Chapter 19,20240422,1418,0
2062,129,2,2,Episode 14: Chapter 20,20240429,1435,0
2063,129,2,3,Episode 15: Chapter 21,20240506,1452,0
2064,129,2,4,Episode 16: Chapter 22,20240513,1469,0
2065,130,1,1,Episode 01: Chapter 8,20240215,1587,0
2066,130,1,2,Episode 02: Chapter 9,20240222,1604,0
2067,130,1,3,Episode 03: Chapter 10,20240229,1621,0
2068,130,1,4,Episode 04: Chapter 11,20240307,1638,0
2069,130,1,5,Episode 05: Chapter 12,20240314,1655,0
2070,130,1,6,Episode 06: Chapter 13,20240321,1672,1
2071,130,1,7,Episode 07: Chapter 14,20240328,1329,0
2072,130,1,8,Episode 08: Chapter 15,20240404,1346,0
2073,130,1,9,Episode 09: Chapter 16,20240411,1363,0
2074,130,1,10,Episode 10: Chapter 17,20240418,1380,0
2075,130,1,11,Episode 11: Chapter 18,20240425,1397,0
2076,130,1,12,Episode 12: Chapter 19,20240502,1414,0
2077,130,2,1,Episode 13: Chapter 20,20240509,1431,0
2078,130,2,2,Episode 14: Chapter 21,20240516,1448,0
2079,130,2,3,Episode 15: Chapter 22,20240523,1465,0
2080,130,2,4,Episode 16: Chapter 23,20240530,1482,0
2081,131,1,1,Episode 01: Chapter 9,20240303,1600,0
2082,131,1,2,Episode 02: Chapter 10,20240310,1617,0
2083,131,1,3,Episode 03: Chapter 11,20240317,1634,0
2084,131,1,4,Episode 04: Chapter 12,20240324,1651,0
2085,131,1,5,Episode 05: Chapter 13,20240331,1668,1
2086,131,1,6,Episode 06: Chapter 14,20240407,1325,0
2087,131,1,7,Episode 07: Chapter 15,20240414,1342,0
2088,131,1,8,Episode 08: Chapter 16,20240421,1359,0
2089,131,1,9,Episode 09: Chapter 17,20240428,1376,0
2090,131,1,10,Episode 10: Chapter 18,20240505,1393,0
2091,131,1,11,Episode 11: Chapter 19,20240512,1410,0
2092,131,1,12,Episode 12: Chapter 20,20240519,1427,0
2093,131,2,1,Episode 13: Chapter 21,20240526,1444,0
2094,131,2,2,Episode 14: Chapter 22,20240602,1461,0
2095,131,2,3,Episode 15: Chapter 23,20240609,1478,0
2096,131,2,4,Episode 16: Chapter 24,20240616,1495,0
2097,132,1,1,Episode 01: Chapter 10,20240320,1613,0
2098,132,1,2,Episode 02: Chapter 11,20240327,1630,0
2099,132,1,3,Episode 03: Chapter 12,20240403,1647,0
2100,132,1,4,Episode 04: Chapter 13,20240410,1664,1
2101,132,1,5,Episode 05: Chapter 14,20240417,1321,0
2102,132,1,6,Episode 06: Chapter 15,20240424,1338,0
2103,132,1,7,Episode 07: Chapter 16,20240501,1355,0
2104,132,1,8,Episode 08: Chapter 17,20240508,1372,0
2105,132,1,9,Episode 09: Chapter 18,20240515,1389,0
2106,132,1,10,Episode 10: Chapter 19,20240522,1406,0
2107,132,1,11,Episode 11: Chapter 20,20240529,1423,0
2108,132,1,12,Episode 12: Chapter 21,20240605,1440,0
2109,132,2,1,Episode 13: Chapter 22,20240612,1457,0
2110,132,2,2,Episode 14: Chapter 23,20240619,1474,0
2111,132,2,3,Episode 15: Chapter 24,20240626,1491,0
2112,132,2,4,Episode 16: Chapter 25,20240703,1508,0
2113,133,1,1,Episode 01: Chapter 11,20240406,1626,0
2114,133,1,2,Episode 02: Chapter 12,20240413,1643,0
2115,133,1,3,Episode 03: Chapter 13,20240420,1660,1
2116,133,1,4,Episode 04: Chapter 14,20240427,1677,0
2117,133,1,5,Episode 05: Chapter 15,20240504,1334,0
2118,133,1,6,Episode 06: Chapter 16,20240511,1351,0
2119,133,1,7,Episode 07: Chapter 17,20240518,1368,0
2120,133,1,8,Episode 08: Chapter 18,20240525,1385,0
2121,133,1,9,Episode 09: Chapter 19,20240601,1402,0
2122,133,1,10,Episode 10: Chapter 20,20240608,1419,0
2123,133,1,11,Episode 11: Chapter 21,20240615,1436,0
2124,133,1,12,Episode 12: Chapter 22,20240622,1453,0
2125,133,2,1,Episode 13: Chapter 23,20240629,1470,0
2126,133,2,2,Episode 14: Chapter 24,20240706,1487,0
2127,133,2,3,Episode 15: Chapter 25,20240713,1504,0
2128,133,2,4,Episode 16: Chapter 26,20240720,1521,0
2129,134,1,1,Episode 01: Chapter 12,20240423,1639,0
2130,134,1,2,Episode 02: Chapter 13,20240430,1656,1
2131,134,1,3,Episode 03: Chapter 14,20240507,1673,0
2132,134,1,4,Episode 04: Chapter 15,20240514,1330,0
2133,134,1,5,Episode 05: Chapter 16,20240521,1347,0
2134,134,1,6,Episode 06: Chapter 17,20240528,1364,0
2135,134,1,7,Episode 07: Chapter 18,20240604,1381,0
2136,134,1,8,Episode 08: Chapter 19,20240611,1398,0
2137,134,1,9,Episode 09: Chapter 20,20240618,1415,0
2138,134,1,10,Episode 10: Chapter 21,20240625,1432,0
2139,134,1,11,Episode 11: Chapter 22,20240702,1449,0
2140,134,1,12,Episode 12: Chapter 23,20240709,1466,0
2141,134,2,1,Episode 13: Chapter 24,20240716,1483,0
2142,134,2,2,Episode 14: Chapter 25,20240723,1500,0
2143,134,2,3,Episode 15: Chapter 26,20240730,1517,0
2144,134,2,4,Episode 16: Chapter 27,20240806,1534,0
2145,135,1,1,Episode 01: Chapter 13,20240510,1652,1
2146,135,1,2,Episode 02: Chapter 14,20240517,1669,0
2147,135,1,3,Episode 03: Chapter 15,20240524,1326,0
2148,135,1,4,Episode 04: Chapter 16,20240531,1343,0
2149,135,1,5,Episode 05: Chapter 17,20240607,1360,0
2150,135,1,6,Episode 06: Chapter 18,20240614,1377,0
2151,135,1,7,Episode 07: Chapter 19,20240621,1394,0
2152,135,1,8,Episode 08: Chapter 20,20240628,1411,0
2153,135,1,9,Episode 09: Chapter 21,20240705,1428,0
2154,135,1,10,Episode 10: Chapter 22,20240712,1445,0
2155,135,1,11,Episode 11: Chapter 23,20240719,1462,0
2156,135,1,12,Episode 12: Chapter 24,20240726,1479,0
2157,135,2,1,Episode 13: Chapter 25,20240802,1496,0
2158,135,2,2,Episode 14: Chapter 26,20240809,1513,0
2159,135,2,3,Episode 15: Chapter 27,20240816,1530,0
2160,135,2,4,Episode 16: Chapter 28,20240823,1547,0
2161,136,1,1,Episode 01: Chapter 14,20240527,1665,0
2162,136,1,2,Episode 02: Chapter 15,20240603,1322,0
2163,136,1,3,Episode 03: Chapter 16,20240610,1339,0
2164,136,1,4,Episode 04: Chapter 17,20240617,1356,0
2165,136,1,5,Episode 05: Chapter 18,20240624,1373,0
2166,136,1,6,Episode 06: Chapter 19,20240701,1390,0
2167,136,1,7,Episode 07: Chapter 20,20240708,1407,0
2168,136,1,8,Episode 08: Chapter 21,20240715,1424,0
2169,136,1,9,Episode 09: Chapter 22,20240722,1441,0
2170,136,1,10,Episode 10: Chapter 23,20240729,1458,0
2171,136,1,11,Episode 11: Chapter 24,20240805,1475,0
2172,136,1,12,Episode 12: Chapter 25,20240812,1492,0
2173,136,2,1,Episode 13: Chapter 26,20240819,1509,0
2174,136,2,2,Episode 14: Chapter 27,20240826,1526,0
2175,136,2,3,Episode 15: Chapter 28,20240902,1543,0
2176,136,2,4,Episode 16: Chapter 29,20240909,1560,0
2177,137,1,1,Episode 01: Chapter 15,20240613,1678,0
2178,137,1,2,Episode 02: Chapter 16,20240620,1335,0
2179,137,1,3,Episode 03: Chapter 17,20240627,1352,0
2180,137,1,4,Episode 04: Chapter 18,20240704,1369,0
2181,137,1,5,Episode 05: Chapter 19,20240711,1386,0
2182,137,1,6,Episode 06: Chapter 20,20240718,1403,0
2183,137,1,7,Episode 07: Chapter 21,20240725,1420,0
2184,137,1,8,Episode 08: Chapter 22,20240801,1437,0
2185,137,1,9,Episode 09: Chapter 23,20240808,1454,0
2186,137,1,10,Episode 10: Chapter 24,20240815,1471,0
2187,137,1,11,Episode 11: Chapter 25,20240822,1488,0
2188,137,1,12,Episode 12: Chapter 26,20240829,1505,0
2189,137,2,1,Episode 13: Chapter 27,20240905,1522,0
2190,137,2,2,Episode 14: Chapter 28,20240912,1539,0
2191,137,2,3,Episode 15: Chapter 29,20240919,1556,0
2192,137,2,4,Episode 16: Chapter 30,20240926,1573,1
