watch_session_id,user_id,episode_id,subscription_id,watch_date_key,started_at,device_type,playback_region,watch_seconds,completion_pct,completed_flag,rewatch_flag,buffering_seconds
39062,2130,3563,,20230726,2023-07-26T22:31:34,Console,Europe,1251,0.8198,0,0,3
39063,533,5343,1636,20240502,2024-05-02T22:33:51,Web,Latin America,1365,0.8547,0,0,5
39064,197,3408,,20231214,2023-12-14T22:36:08,Tablet,Latin America,453,0.3059,0,0,18
39065,4588,4048,,20240416,2024-04-16T22:38:25,Mobile,APAC,1471,0.8964,0,0,2
39066,1298,5040,,20250502,2025-05-02T22:40:42,TV,Europe,700,0.5121,0,0,4
39067,2085,4742,,20251103,2025-11-03T22:42:59,Console,Latin America,1016,0.768,0,0,4
39068,3843,2997,,20230623,2023-06-23T22:45:16,Web,North America,911,0.6855,0,0,23
39069,232,3660,8763,20231111,2023-11-11T22:47:33,Tablet,APAC,1286,0.7933,0,0,7
39070,3768,3118,,20240318,2024-03-18T22:49:50,Mobile,APAC,1468,0.9332,1,0,0
39071,1871,3628,1510,20240930,2024-09-30T22:52:07,TV,North America,987,0.6188,0,0,8
39072,4742,3489,,20240525,2024-05-25T22:54:24,Console,Europe,1520,0.9135,1,1,12
39073,1252,939,,20230707,2023-07-07T22:56:41,Web,APAC,1526,0.982,1,0,12
39074,5361,5356,1280,20241210,2024-12-10T22:58:58,Tablet,Latin America,1376,0.8826,0,0,3
39075,4413,2123,8876,20240518,2024-05-18T23:01:15,Mobile,Latin America,1110,0.773,0,0,11
39076,3572,409,,20250925,2025-09-25T23:03:32,TV,APAC,1163,0.8015,0,0,1
39077,1982,906,,20231107,2023-11-07T23:05:49,Console,Europe,984,0.6512,0,0,12
39078,3999,426,,20251119,2025-11-19T23:08:06,Web,North America,893,0.603,0,0,0
39079,5377,24,,20231229,2023-12-29T23:10:23,Tablet,Latin America,1119,0.7551,0,0,5
39080,2955,929,,20230828,2023-08-28T23:12:40,Mobile,North America,978,0.7066,0,0,13
39081,1332,984,,20230930,2023-09-30T23:14:57,TV,APAC,974,0.6316,0,0,6
39082,4718,3132,,20240803,2024-08-03T23:17:14,Console,Europe,860,0.5541,0,0,4
39083,2050,1678,,20230415,2023-04-15T23:19:31,Web,Europe,663,0.4471,0,1,29
39084,3653,3390,,20231004,2023-10-04T23:21:48,Tablet,Latin America,1014,0.7071,0,0,8
39085,2282,1825,,20230923,2023-09-23T23:24:05,Mobile,Europe,603,0.4332,0,0,0
39086,351,2542,4550,20251124,2025-11-24T23:26:22,TV,North America,1231,0.8403,0,0,11
39087,1081,1753,6840,20230904,2023-09-04T23:28:39,Console,Latin America,684,0.4675,0,0,9
39088,155,2837,,20240202,2024-02-02T23:30:56,Web,North America,359,0.2303,0,0,2
39089,2404,5029,,20240506,2024-05-06T23:33:13,Tablet,APAC,919,0.5968,0,0,0
39090,61,4894,,20230319,2023-03-19T23:35:30,Mobile,Latin America,702,0.4454,0,0,8
39091,3428,3512,,20230611,2023-06-11T23:37:47,TV,APAC,994,0.6922,0,0,2
39092,792,4887,,20241227,2024-12-27T23:40:04,Console,APAC,1103,0.757,0,0,0
39093,4255,263,,20250216,2025-02-16T23:42:21,Web,North America,1251,0.7536,0,0,3
39094,5623,4833,,20240623,2024-06-23T23:44:38,Tablet,North America,924,0.5513,0,1,10
39095,1845,4640,,20230323,2023-03-23T23:46:55,Mobile,Latin America,903,0.6441,0,0,30
39096,3357,5559,,20230619,2023-06-19T23:49:12,TV,Latin America,1186,0.7219,0,0,1
39097,1726,1149,,20230924,2023-09-24T23:51:29,Console,Europe,772,0.5526,0,0,10
39098,2977,5044,,20251018,2025-10-18T23:53:46,Web,Latin America,966,0.6289,0,0,1
39099,5334,467,,20250926,2025-09-26T23:56:03,Tablet,Europe,1305,0.9315,1,0,2
39100,3059,1335,,20251130,2025-11-30T23:58:20,Mobile,North America,474,0.3267,0,0,4
39101,912,3176,,20240522,2024-05-22T00:00:37,TV,APAC,1210,0.7945,0,0,8
39102,1429,4268,,20240916,2024-09-16T00:02:54,Console,Latin America,861,0.6172,0,0,9
39103,4549,2922,,20240210,2024-02-10T00:05:11,Web,Latin America,862,0.639,0,0,2
39104,305,1397,,20230725,2023-07-25T00:07:28,Tablet,Latin America,839,0.5711,0,0,4
39105,3947,1200,5458,20250812,2025-08-12T00:09:45,Mobile,North America,1382,0.9294,1,1,3
39106,4402,1618,4173,20231128,2023-11-28T00:12:02,TV,Europe,1287,0.8044,0,0,3
39107,1729,5044,1344,20240112,2024-01-12T00:14:19,Console,Latin America,1437,0.9355,1,0,5
39108,2859,804,,20241223,2024-12-23T00:16:36,Web,North America,740,0.556,0,0,18
39109,972,3805,,20230510,2023-05-10T00:18:53,Tablet,APAC,703,0.5039,0,0,1
39110,4558,1984,,20230602,2023-06-02T00:21:10,Mobile,Europe,1183,0.8426,0,0,1
39111,1945,1268,,20230915,2023-09-15T00:23:27,TV,Latin America,737,0.5467,0,0,12
39112,200,4319,,20240811,2024-08-11T00:25:44,Console,APAC,1166,0.7852,0,0,0
39113,1192,4813,,20251122,2025-11-22T00:28:01,Web,APAC,1384,0.9264,1,0,2
39114,4648,2300,,20240521,2024-05-21T00:30:18,Tablet,APAC,1140,0.7143,0,0,11
39115,4059,3080,6434,20241010,2024-10-10T00:32:35,Mobile,North America,892,0.6173,0,0,4
39116,3950,784,,20230101,2023-01-01T00:34:52,TV,Europe,1161,0.7694,0,1,2
39117,1448,5276,,20230127,2023-01-27T00:37:09,Console,APAC,1450,0.9705,1,0,0
39118,5094,5521,5489,20250227,2025-02-27T00:39:26,Web,Europe,1360,0.8977,0,0,7
39119,3085,3185,,20251216,2025-12-16T00:41:43,Tablet,Latin America,1089,0.7685,0,0,0
39120,3807,781,,20240810,2024-08-10T00:44:00,Mobile,North America,739,0.5069,0,0,40
39121,1044,158,839,20241103,2024-11-03T00:46:17,TV,APAC,860,0.6476,0,0,3
39122,66,5029,,20240703,2024-07-03T00:48:34,Console,Europe,969,0.6292,0,0,0
39123,1773,3429,,20240508,2024-05-08T00:50:51,Web,Latin America,925,0.7008,0,0,12
39124,890,3796,,20231222,2023-12-22T00:53:08,Tablet,Europe,820,0.5119,0,0,2
39125,4021,4821,,20240903,2024-09-03T00:55:25,Mobile,Latin America,1031,0.752,0,0,11
39126,5008,1392,,20250915,2025-09-15T00:57:42,TV,APAC,1640,0.9982,1,0,0
39127,2397,4059,,20230224,2023-02-24T00:59:59,Console,Latin America,1448,0.9229,1,1,0
39128,165,1506,,20231121,2023-11-21T01:02:16,Web,Latin America,1181,0.7826,0,0,6
39129,5238,5338,,20241219,2024-12-19T01:04:33,Tablet,Europe,1155,0.7639,0,0,1
39130,1127,79,,20250408,2025-04-08T01:06:50,Mobile,North America,871,0.5311,0,0,9
39131,2797,2403,2508,20230523,2023-05-23T01:09:07,TV,Latin America,1196,0.7797,0,0,3
39132,1968,1403,,20250407,2025-04-07T01:11:24,Console,APAC,883,0.5621,0,0,9
39133,5469,3404,,20251205,2025-12-05T01:13:41,Web,Latin America,564,0.3992,0,0,11
39134,5291,1779,,20230808,2023-08-08T01:15:58,Tablet,North America,1029,0.7419,0,0,0
39135,1300,2001,3927,20230726,2023-07-26T01:18:15,Mobile,APAC,981,0.6391,0,0,9
39136,988,4471,,20250923,2025-09-23T01:20:32,TV,APAC,1058,0.7153,0,0,4
39137,5727,5239,,20240707,2024-07-07T01:22:49,Console,North America,952,0.6884,0,0,0
39138,3739,1204,,20240510,2024-05-10T01:25:06,Web,North America,1141,0.689,0,1,3
39139,550,3827,,20230402,2023-04-02T01:27:23,Tablet,Europe,1318,0.8181,0,0,2
39140,999,5375,,20240830,2024-08-30T01:29:40,Mobile,North America,1033,0.6365,0,0,14
39141,5125,1562,,20250426,2025-04-26T01:31:57,TV,Latin America,894,0.6752,0,0,0
39142,5466,2365,,20231107,2023-11-07T01:34:14,Console,Europe,1030,0.6186,0,0,3
39143,3542,2503,7393,20250402,2025-04-02T01:36:31,Web,Europe,990,0.75,0,0,16
39144,4623,4111,,20231206,2023-12-06T01:38:48,Tablet,North America,1654,0.9869,1,0,11
39145,5491,1712,,20230608,2023-06-08T01:41:05,Mobile,North America,830,0.5379,0,0,11
39146,4776,2805,2075,20240619,2024-06-19T01:43:22,TV,APAC,706,0.4605,0,0,17
39147,1738,2139,4101,20250323,2025-03-23T01:45:39,Console,Europe,1028,0.7095,0,0,2
39148,3849,591,,20250621,2025-06-21T01:47:56,Web,Latin America,228,0.1707,0,0,2
39149,5736,2588,155,20231028,2023-10-28T01:50:13,Tablet,APAC,494,0.3361,0,1,1
39150,3880,5066,267,20240423,2024-04-23T01:52:30,Mobile,APAC,1339,0.811,0,0,0
39151,2204,5753,,20240427,2024-04-27T01:54:47,TV,APAC,1143,0.776,0,0,0
39152,5115,2693,,20240112,2024-01-12T01:57:04,Console,North America,760,0.527,0,0,0
39153,5953,5034,,20230410,2023-04-10T01:59:21,Web,Latin America,900,0.5538,0,0,36
39154,2335,639,,20231227,2023-12-27T02:01:38,Tablet,North America,274,0.1993,0,0,19
39155,3759,4517,8534,20251005,2025-10-05T02:03:55,Mobile,North America,1339,0.9023,1,0,14
39156,3702,5403,,20250429,2025-04-29T02:06:12,TV,Europe,799,0.5054,0,0,2
39157,4138,1429,5301,20231229,2023-12-29T02:08:29,Console,Europe,1027,0.687,0,0,0
39158,5428,1644,471,20240923,2024-09-23T02:10:46,Web,APAC,833,0.5854,0,0,11
39159,2311,2254,3630,20251217,2025-12-17T02:13:03,Tablet,North America,1193,0.7498,0,0,4
39160,5044,3287,,20250822,2025-08-22T02:15:20,Mobile,APAC,1283,0.8034,0,1,43
39161,3777,4242,2048,20231128,2023-11-28T02:17:37,TV,Latin America,1058,0.673,0,0,2
39162,786,3102,,20230702,2023-07-02T02:19:54,Console,Europe,1152,0.7385,0,0,5
39163,5276,1230,,20240212,2024-02-12T02:22:11,Web,APAC,994,0.6721,0,0,22
39164,3782,938,,20230101,2023-01-01T02:24:28,Tablet,Europe,1178,0.7664,0,0,22
39165,3518,498,,20230603,2023-06-03T02:26:45,Mobile,Europe,1014,0.7191,0,0,8
39166,1098,1682,,20240918,2024-09-18T02:29:02,TV,Europe,1511,0.9146,1,0,50
39167,4184,3073,8059,20240406,2024-04-06T02:31:19,Console,APAC,889,0.6704,0,0,1
39168,5246,1993,,20241005,2024-10-05T02:33:36,Web,Europe,1284,0.7744,0,0,2
39169,2929,2028,,20230519,2023-05-19T02:35:53,Tablet,Latin America,272,0.1978,0,0,0
39170,821,5234,,20240608,2024-06-08T02:38:10,Mobile,Latin America,952,0.5742,0,0,2
39171,5224,2168,,20241221,2024-12-21T02:40:27,TV,APAC,1209,0.849,0,1,2
39172,453,1799,,20240723,2024-07-23T02:42:44,Console,Latin America,959,0.6533,0,0,4
39173,1708,5201,,20230407,2023-04-07T02:45:01,Web,APAC,789,0.4885,0,0,1
39174,4418,492,,20240607,2024-06-07T02:47:18,Tablet,Europe,1364,0.8705,0,0,2
39175,1203,5568,5546,20231223,2023-12-23T02:49:35,Mobile,North America,1162,0.8092,0,0,1
39176,2667,3314,,20250302,2025-03-02T02:51:52,TV,North America,1361,0.8849,0,0,0
39177,192,3330,,20230222,2023-02-22T02:54:09,Console,APAC,1304,0.8407,0,0,3
39178,1122,3759,,20230531,2023-05-31T02:56:26,Web,Europe,826,0.5942,0,0,2
39179,3348,3566,,20230123,2023-01-23T02:58:43,Tablet,APAC,1112,0.7051,0,0,5
39180,5490,4820,,20240610,2024-06-10T03:01:00,Mobile,Europe,1098,0.8109,0,0,1
39181,4098,2900,8381,20250927,2025-09-27T03:03:17,TV,Europe,1208,0.7578,0,0,0
39182,12,924,,20231105,2023-11-05T03:05:34,Console,APAC,894,0.5738,0,1,0
39183,1415,3601,,20250108,2025-01-08T03:07:51,Web,North America,1238,0.8875,0,0,2
39184,3570,1461,,20230701,2023-07-01T03:10:08,Tablet,Europe,1144,0.7521,0,0,9
39185,5286,3523,,20230907,2023-09-07T03:12:25,Mobile,Europe,450,0.3299,0,0,3
39186,2470,331,2337,20250720,2025-07-20T03:14:42,TV,Europe,1110,0.7817,0,0,5
39187,3063,1911,,20230113,2023-01-13T03:16:59,Console,North America,1215,0.7793,0,0,8
39188,4020,5141,,20240330,2024-03-30T03:19:16,Web,APAC,700,0.4292,0,0,2
39189,4882,5264,,20241203,2024-12-03T03:21:33,Tablet,Europe,1352,0.8728,0,0,8
39190,2453,3544,3796,20250615,2025-06-15T03:23:50,Mobile,Latin America,1254,0.8577,0,0,19
39191,5034,5011,7109,20241126,2024-11-26T03:26:07,TV,Europe,417,0.2793,0,0,0
39192,5515,4638,,20230123,2023-01-23T03:28:24,Console,North America,1175,0.8589,0,0,27
39193,3248,2127,,20251214,2025-12-14T03:30:41,Web,APAC,1195,0.7945,0,1,24
39194,5506,1116,,20230303,2023-03-03T03:32:58,Tablet,Europe,728,0.5377,0,0,7
39195,612,5399,503,20240315,2024-03-15T03:35:15,Mobile,APAC,354,0.234,0,0,2
39196,1938,1205,,20240515,2024-05-15T03:37:32,TV,Europe,1446,0.8643,0,0,0
39197,5946,1287,6485,20241211,2024-12-11T03:39:49,Console,Europe,776,0.5496,0,0,17
39198,3297,3724,,20230513,2023-05-13T03:42:06,Web,Latin America,1471,0.8793,0,0,2
39199,1077,1520,2948,20240819,2024-08-19T03:44:23,Tablet,Latin America,1062,0.7657,0,0,6
39200,1495,1543,,20251001,2025-10-01T03:46:40,Mobile,North America,1271,0.7846,0,0,4
39201,659,3700,,20250911,2025-09-11T03:48:57,TV,North America,851,0.5584,0,0,2
39202,5568,4369,,20240827,2024-08-27T03:51:14,Console,APAC,1256,0.7571,0,0,2
39203,136,2914,,20230521,2023-05-21T03:53:31,Web,APAC,1564,0.9943,1,0,8
39204,4597,898,,20231023,2023-10-23T03:55:48,Tablet,Latin America,1091,0.7935,0,1,4
39205,4192,4252,,20240903,2024-09-03T03:58:05,Mobile,APAC,1346,0.974,1,0,3
39206,1584,4697,,20240918,2024-09-18T04:00:22,TV,APAC,1148,0.8599,0,0,3
39207,3381,5567,,20250509,2025-05-09T04:02:39,Console,Latin America,1258,0.8865,0,0,12
39208,1771,3160,,20240615,2024-06-15T04:04:56,Web,North America,377,0.2497,0,0,1
39209,154,1073,,20230929,2023-09-29T04:07:13,Tablet,Europe,621,0.4137,0,0,5
39210,3113,4873,,20230425,2023-04-25T04:09:30,Mobile,Latin America,604,0.4087,0,0,9
39211,5984,2647,,20241210,2024-12-10T04:11:47,TV,APAC,1152,0.8017,0,0,10
39212,1560,4681,,20240929,2024-09-29T04:14:04,Console,APAC,678,0.5129,0,0,3
39213,5527,3130,6798,20240919,2024-09-19T04:16:21,Web,North America,1288,0.8485,0,0,3
39214,3414,4916,,20240825,2024-08-25T04:18:38,Tablet,Europe,1122,0.7835,0,0,3
39215,2666,3871,,20230119,2023-01-19T04:20:55,Mobile,Europe,709,0.4787,0,1,0
39216,358,134,,20231202,2023-12-02T04:23:12,TV,Europe,314,0.204,0,0,2
39217,2004,443,,20250512,2025-05-12T04:25:29,Console,APAC,1393,0.9219,1,0,10
39218,357,3401,,20230916,2023-09-16T04:27:46,Web,Latin America,1073,0.7878,0,0,2
39219,3236,212,3655,20250211,2025-02-11T04:30:03,Tablet,APAC,963,0.6134,0,0,3
39220,3034,3851,,20240717,2024-07-17T04:32:20,Mobile,Europe,866,0.6186,0,0,5
39221,2774,64,,20240612,2024-06-12T04:34:37,TV,Europe,1043,0.6344,0,0,2
39222,4714,4567,,20231010,2023-10-10T04:36:54,Console,Europe,789,0.5067,0,0,0
39223,2393,1162,,20240108,2024-01-08T04:39:11,Web,Latin America,971,0.7145,0,0,6
39224,437,5571,,20250922,2025-09-22T04:41:28,Tablet,Latin America,1348,0.8489,0,0,1
39225,2849,3062,,20230507,2023-05-07T04:43:45,Mobile,Latin America,956,0.6838,0,0,3
39226,2834,3177,,20230918,2023-09-18T04:46:02,TV,Europe,1329,0.863,0,1,3
39227,355,2252,8442,20250224,2025-02-24T04:48:19,Console,North America,1478,0.9493,1,0,2
39228,3392,4567,,20230930,2023-09-30T04:50:36,Web,APAC,1441,0.9255,1,0,12
39229,3060,5554,407,20231105,2023-11-05T04:52:53,Tablet,APAC,1209,0.776,0,0,31
39230,3660,4975,,20250415,2025-04-15T04:55:10,Mobile,APAC,1576,0.9505,1,0,18
39231,1902,265,,20250526,2025-05-26T04:57:27,TV,Europe,893,0.6694,0,0,5
39232,1037,1123,,20230418,2023-04-18T04:59:44,Console,Latin America,794,0.5044,0,0,23
39233,5668,2784,,20230724,2023-07-24T05:02:01,Web,APAC,1320,0.9895,1,0,15
39234,4770,5655,,20250904,2025-09-04T05:04:18,Tablet,Europe,823,0.6047,0,0,2
39235,599,973,,20250620,2025-06-20T05:06:35,Mobile,North America,1147,0.7107,0,0,10
39236,2298,699,,20240706,2024-07-06T05:08:52,TV,Europe,1203,0.8852,0,0,1
39237,2644,1988,3639,20240502,2024-05-02T05:11:09,Console,APAC,1424,0.9053,1,1,5
39238,5608,5440,,20230122,2023-01-22T05:13:26,Web,APAC,806,0.6051,0,0,2
39239,1772,395,1183,20250817,2025-08-17T05:15:43,Tablet,APAC,925,0.6284,0,0,6
39240,3988,2575,,20231011,2023-10-11T05:18:00,Mobile,APAC,1196,0.7931,0,0,1
39241,5487,1996,,20250511,2025-05-11T05:20:17,TV,North America,479,0.3551,0,0,13
39242,3298,2706,3981,20251024,2025-10-24T05:22:34,Console,Europe,1223,0.8711,0,0,1
39243,4909,1734,,20250612,2025-06-12T05:24:51,Web,Latin America,757,0.5411,0,0,4
39244,1397,1190,,20250516,2025-05-16T05:27:08,Tablet,Latin America,826,0.4925,0,0,16
39245,61,2979,4380,20250823,2025-08-23T05:29:25,Mobile,Latin America,477,0.2905,0,0,1
39246,1571,4021,,20240122,2024-01-22T05:31:42,TV,North America,1236,0.8577,0,0,8
39247,1550,1295,1177,20250617,2025-06-17T05:33:59,Console,Europe,1132,0.7313,0,0,9
39248,5672,322,,20250315,2025-03-15T05:36:16,Web,APAC,962,0.5913,0,1,7
39249,5339,3766,,20251216,2025-12-16T05:38:33,Tablet,North America,704,0.4373,0,0,10
39250,1063,3860,1326,20250703,2025-07-03T05:40:50,Mobile,North America,368,0.2225,0,0,8
39251,4373,1414,,20230514,2023-05-14T05:43:07,TV,Latin America,438,0.2922,0,0,28
39252,2393,4673,,20240407,2024-04-07T05:45:24,Console,Latin America,1513,0.9787,1,0,0
39253,1183,1590,,20240515,2024-05-15T05:47:41,Web,North America,1519,0.9251,1,0,9
39254,3529,1006,,20240923,2024-09-23T05:49:58,Tablet,Latin America,1077,0.65,0,0,7
39255,2525,1605,7852,20240707,2024-07-07T05:52:15,Mobile,Latin America,519,0.3168,0,0,0
39256,3579,2910,,20240815,2024-08-15T05:54:32,TV,North America,963,0.6859,0,0,7
39257,4044,1410,,20250216,2025-02-16T05:56:49,Console,APAC,491,0.3431,0,0,0
39258,2333,2677,,20230908,2023-09-08T05:59:06,Web,Latin America,1295,0.9062,1,0,12
39259,5294,2763,,20251229,2025-12-29T06:01:23,Tablet,Europe,1452,0.9098,1,1,1
39260,2876,4541,,20250925,2025-09-25T06:03:40,Mobile,APAC,904,0.5536,0,0,16
39261,109,5540,,20250109,2025-01-09T06:05:57,TV,Latin America,270,0.171,0,0,16
39262,2388,4035,551,20251017,2025-10-17T06:08:14,Console,APAC,190,0.1338,0,0,21
39263,3734,1581,,20240423,2024-04-23T06:10:31,Web,Europe,1239,0.8927,0,0,2
39264,2416,2404,,20250607,2025-06-07T06:12:48,Tablet,APAC,492,0.3172,0,0,5
39265,2224,843,8979,20250621,2025-06-21T06:15:05,Mobile,APAC,1394,0.9444,1,0,0
39266,970,16,6837,20250705,2025-07-05T06:17:22,TV,Europe,1319,0.8218,0,0,2
39267,3949,1353,7404,20230929,2023-09-29T06:19:39,Console,Latin America,507,0.3385,0,0,2
39268,2813,5738,,20250414,2025-04-14T06:21:56,Web,Latin America,683,0.4624,0,0,26
39269,5541,1505,,20241011,2024-10-11T06:24:13,Tablet,Latin America,1389,0.931,1,0,3
39270,5779,737,,20230225,2023-02-25T06:26:30,Mobile,North America,1194,0.7519,0,1,7
39271,971,3201,1810,20250923,2025-09-23T06:28:47,TV,North America,938,0.6559,0,0,2
39272,1994,2185,,20251103,2025-11-03T06:31:04,Console,Europe,1352,0.9298,1,0,1
39273,3724,3857,4479,20230208,2023-02-08T06:33:21,Web,APAC,1563,0.975,1,0,15
39274,3645,4944,,20231115,2023-11-15T06:35:38,Tablet,Latin America,973,0.5901,0,0,1
39275,279,2114,,20250326,2025-03-26T06:37:55,Mobile,North America,1181,0.7188,0,0,17
39276,14,396,,20230506,2023-05-06T06:40:12,TV,Europe,1244,0.8355,0,0,2
39277,709,3328,,20250831,2025-08-31T06:42:29,Console,Latin America,994,0.702,0,0,5
39278,2257,116,5088,20251010,2025-10-10T06:44:46,Web,Latin America,1409,0.9444,1,0,3
39279,3753,1289,,20240809,2024-08-09T06:47:03,Tablet,Latin America,1293,0.8942,0,0,13
39280,2557,3785,,20231103,2023-11-03T06:49:20,Mobile,Latin America,652,0.3895,0,0,9
39281,3842,5461,5293,20250801,2025-08-01T06:51:37,TV,Europe,1198,0.7825,0,1,9
39282,3445,467,,20230807,2023-08-07T06:53:54,Console,Latin America,1113,0.7944,0,0,2
39283,5971,2924,810,20240408,2024-04-08T06:56:11,Web,North America,529,0.3825,0,0,2
39284,4331,1155,,20230301,2023-03-01T06:58:28,Tablet,North America,850,0.5312,0,0,3
39285,85,256,,20250528,2025-05-28T07:00:45,Mobile,Latin America,1347,0.9354,1,0,1
39286,1486,518,,20240930,2024-09-30T07:03:02,TV,Europe,1259,0.8444,0,0,2
39287,4523,2468,,20240308,2024-03-08T07:05:19,Console,North America,953,0.5945,0,0,24
39288,866,5049,,20251013,2025-10-13T07:07:36,Web,Europe,584,0.3603,0,0,2
39289,1620,2773,,20240629,2024-06-29T07:09:53,Tablet,APAC,1430,0.9489,1,0,5
39290,3543,5300,,20250406,2025-04-06T07:12:10,Mobile,North America,1173,0.8475,0,0,13
39291,1521,4172,,20231017,2023-10-17T07:14:27,TV,Latin America,650,0.3876,0,0,10
39292,4871,3298,,20250528,2025-05-28T07:16:44,Console,North America,582,0.3816,0,1,1
39293,4020,4541,4487,20241128,2024-11-28T07:19:01,Web,APAC,992,0.6075,0,0,6
39294,1209,3593,5384,20240913,2024-09-13T07:21:18,Tablet,Latin America,226,0.1489,0,0,75
39295,2818,4202,,20230227,2023-02-27T07:23:35,Mobile,Europe,958,0.574,0,0,8
39296,5406,2770,,20230325,2023-03-25T07:25:52,TV,Europe,868,0.5962,0,0,0
39297,5616,1150,3395,20231218,2023-12-18T07:28:09,Console,APAC,902,0.6379,0,0,2
39298,1384,3768,1659,20250531,2025-05-31T07:30:26,Web,APAC,889,0.5408,0,0,12
39299,5767,163,,20241116,2024-11-16T07:32:43,Tablet,North America,765,0.5053,0,0,1
39300,6,2292,,20231118,2023-11-18T07:35:00,Mobile,Europe,1281,0.8774,0,0,34
39301,3331,962,,20230408,2023-04-08T07:37:17,TV,North America,1383,0.9692,1,0,14
39302,2295,5611,62,20250903,2025-09-03T07:39:34,Console,North America,1216,0.8748,0,0,1
39303,487,101,,20250621,2025-06-21T07:41:51,Web,North America,1218,0.8142,0,1,6
39304,1075,417,,20250224,2025-02-24T07:44:08,Tablet,North America,987,0.7432,0,0,3
39305,2383,5452,7686,20230918,2023-09-18T07:46:25,Mobile,North America,1184,0.7233,0,0,13
39306,2148,485,,20250129,2025-01-29T07:48:42,TV,APAC,723,0.4993,0,0,41
39307,5546,1766,,20230718,2023-07-18T07:50:59,Console,Europe,645,0.4526,0,0,4
39308,3602,1468,,20241215,2024-12-15T07:53:16,Web,Europe,596,0.3634,0,0,2
39309,4135,4669,,20251208,2025-12-08T07:55:33,Tablet,North America,744,0.5403,0,0,4
39310,3098,3502,,20230119,2023-01-19T07:57:50,Mobile,Europe,1323,0.8675,0,0,0
39311,279,2935,,20230606,2023-06-06T08:00:07,TV,North America,1567,0.9378,1,0,14
39312,3668,4865,,20250724,2025-07-24T08:02:24,Console,APAC,1258,0.9374,1,0,3
39313,3833,4423,,20240308,2024-03-08T08:04:41,Web,Latin America,1285,0.8924,0,0,2
39314,1799,1526,,20240818,2024-08-18T08:06:58,Tablet,North America,1051,0.661,0,1,2
39315,1110,3541,5057,20250409,2025-04-09T08:09:15,Mobile,Europe,675,0.4784,0,0,5
39316,2509,923,,20251108,2025-11-08T08:11:32,TV,Latin America,1500,0.9734,1,0,0
39317,3230,1082,,20230716,2023-07-16T08:13:49,Console,Europe,1462,0.8839,0,0,0
39318,4015,2343,,20240521,2024-05-21T08:16:06,Web,North America,1265,0.8161,0,0,15
39319,2998,1935,81,20250919,2025-09-19T08:18:23,Tablet,Europe,816,0.6053,0,0,0
39320,289,3976,,20251202,2025-12-02T08:20:40,Mobile,Latin America,859,0.5912,0,0,5
39321,1288,4424,,20230819,2023-08-19T08:22:57,TV,APAC,1100,0.755,0,0,4
39322,1098,2500,,20230925,2023-09-25T08:25:14,Console,Europe,1227,0.7532,0,0,3
39323,2449,5504,,20240118,2024-01-18T08:27:31,Web,Latin America,569,0.4111,0,0,3
39324,5683,5390,,20231109,2023-11-09T08:29:48,Tablet,North America,1594,0.9846,1,0,12
39325,387,1048,3578,20230908,2023-09-08T08:32:05,Mobile,North America,1500,0.941,1,1,15
39326,3208,3014,,20230724,2023-07-24T08:34:22,TV,APAC,1142,0.8403,0,0,5
39327,2632,1311,,20250801,2025-08-01T08:36:39,Console,APAC,886,0.5676,0,0,2
39328,5985,4793,,20230903,2023-09-03T08:38:56,Web,Latin America,1375,0.9731,1,0,2
39329,5216,1622,4195,20251008,2025-10-08T08:41:13,Tablet,APAC,1178,0.7062,0,0,7
39330,1367,4002,,20230325,2023-03-25T08:43:30,Mobile,North America,634,0.4604,0,0,7
39331,313,3882,3576,20230828,2023-08-28T08:45:47,TV,Latin America,257,0.1824,0,0,13
39332,4166,4102,,20231204,2023-12-04T08:48:04,Console,Europe,1430,0.9389,1,0,1
39333,2219,305,4114,20251228,2025-12-28T08:50:21,Web,North America,566,0.3544,0,0,9
39334,136,2975,5355,20240407,2024-04-07T08:52:38,Tablet,APAC,1101,0.7475,0,0,11
39335,2591,3493,,20250226,2025-02-26T08:54:55,Mobile,North America,997,0.7267,0,0,1
39336,4,4170,,20241007,2024-10-07T08:57:12,TV,APAC,495,0.3013,0,1,0
