follow_id,follower_user_id,followed_user_id,follow_date_key,source_surface
4654,560,3417,20230602,Watch Party
4655,1973,5078,20251129,Review
4656,3651,4868,20251212,Profile
4657,1661,5895,20230528,Recommendation
4658,2604,4836,20230829,Watch Party
4659,3266,5562,20250111,Review
4660,3061,2196,20240502,Profile
4661,5532,4605,20230208,Recommendation
4662,4151,3149,20240602,Watch Party
4663,197,1183,20251024,Review
4664,2664,5071,20240414,Profile
4665,1354,1247,20250723,Recommendation
4666,1518,4944,20250423,Watch Party
4667,1653,5420,20240417,Review
4668,3383,2495,20250618,Profile
4669,1802,5067,20251001,Recommendation
4670,2794,4720,20241126,Watch Party
4671,56,1587,20231029,Review
4672,625,5637,20250901,Profile
4673,2983,309,20230817,Recommendation
4674,4860,1607,20250813,Watch Party
4675,4390,1883,20251001,Review
4676,3147,5452,20240725,Profile
4677,2821,1300,20230626,Recommendation
4678,5798,4746,20240822,Watch Party
4679,1161,207,20240912,Review
4680,562,4208,20230729,Profile
4681,1980,2415,20250918,Recommendation
4682,717,2171,20230923,Watch Party
4683,4452,376,20250719,Review
4684,3726,1800,20230616,Profile
4685,4144,3181,20240626,Recommendation
4686,474,5857,20251228,Watch Party
4687,172,5894,20240428,Review
4688,3250,1069,20240730,Profile
4689,5783,4811,20240516,Recommendation
4690,2162,452,20251127,Watch Party
4691,3393,2116,20250213,Review
4692,4698,3913,20250723,Profile
4693,4974,5668,20230426,Recommendation
4694,697,5134,20240912,Watch Party
4695,2405,3887,20240819,Review
4696,2209,972,20250716,Profile
4697,110,3133,20240923,Recommendation
4698,2722,4965,20251010,Watch Party
4699,2408,4916,20231003,Review
4700,2077,3426,20251122,Profile
4701,2658,204,20250625,Recommendation
4702,377,4175,20251126,Watch Party
4703,4595,5816,20250812,Review
4704,274,4967,20251107,Profile
4705,1919,315,20240831,Recommendation
4706,4134,479,20240121,Watch Party
4707,895,3785,20230809,Review
4708,4066,1182,20230102,Profile
4709,3719,4334,20230512,Recommendation
4710,2786,3275,20250825,Watch Party
4711,2006,5200,20230422,Review
4712,1561,5888,20230624,Profile
4713,5619,506,20251212,Recommendation
4714,4990,4821,20231009,Watch Party
4715,2020,2299,20231030,Review
4716,2705,566,20240110,Profile
4717,4876,3793,20251017,Recommendation
4718,5994,2668,20241109,Watch Party
4719,5417,3441,20250227,Review
4720,1747,3576,20230816,Profile
4721,1861,3981,20250111,Recommendation
4722,1267,2081,20241126,Watch Party
4723,3169,2093,20230821,Review
4724,308,1128,20230501,Profile
4725,574,1627,20250910,Recommendation
4726,1238,5518,20251119,Watch Party
4727,3264,5124,20230128,Review
4728,828,4789,20240401,Profile
4729,1139,5155,20240705,Recommendation
4730,1617,1094,20230428,Watch Party
4731,3625,3436,20251025,Review
4732,1026,3429,20240511,Profile
4733,3878,552,20250703,Recommendation
4734,3274,4964,20240829,Watch Party
4735,4890,2427,20230205,Review
4736,607,2966,20240910,Profile
4737,5656,363,20250723,Recommendation
4738,2319,5112,20230929,Watch Party
4739,4792,4476,20241011,Review
4740,5462,4691,20250627,Profile
4741,3335,1126,20241012,Recommendation
4742,4457,2079,20250106,Watch Party
4743,3698,5599,20241113,Review
4744,3722,4409,20250414,Profile
4745,1684,3302,20240929,Recommendation
4746,5566,1867,20250719,Watch Party
4747,5755,2349,20250511,Review
4748,5443,1537,20250504,Profile
4749,1690,3466,20240913,Recommendation
4750,3627,2488,20251117,Watch Party
4751,1995,4327,20250701,Review
4752,3351,5802,20251109,Profile
4753,3532,1368,20240928,Recommendation
4754,4788,1725,20230427,Watch Party
4755,4673,4097,20250330,Review
4756,1434,1080,20230502,Profile
4757,1481,1447,20230519,Recommendation
4758,5198,4192,20230715,Watch Party
4759,5589,5800,20250605,Review
4760,1392,2512,20230618,Profile
4761,5561,1571,20251220,Recommendation
4762,1434,1063,20230121,Watch Party
4763,1504,1586,20250228,Review
4764,2118,935,20240530,Profile
4765,5466,718,20240109,Recommendation
4766,4221,1705,20250621,Watch Party
4767,2213,1474,20251010,Review
4768,2779,5596,20241023,Profile
4769,5893,4515,20240705,Recommendation
4770,1608,2200,20250605,Watch Party
4771,4020,1507,20231113,Review
4772,3227,5743,20230325,Profile
4773,2862,458,20250304,Recommendation
4774,3864,3741,20240928,Watch Party
4775,1687,2622,20240607,Review
4776,3659,3781,20251008,Profile
4777,2213,2056,20230904,Recommendation
4778,1254,1653,20230319,Watch Party
4779,3665,4983,20250304,Review
4780,3422,4235,20250301,Profile
4781,3804,3268,20250423,Recommendation
4782,1728,4864,20250121,Watch Party
4783,3402,4947,20230530,Review
4784,808,636,20241017,Profile
4785,2868,3840,20251226,Recommendation
4786,2958,892,20250315,Watch Party
4787,5307,3968,20250226,Review
4788,4412,4338,20250320,Profile
4789,621,5522,20251009,Recommendation
4790,4429,2855,20240213,Watch Party
4791,4918,4909,20250219,Review
4792,265,2799,20251118,Profile
4793,5550,288,20230531,Recommendation
4794,91,1881,20230307,Watch Party
4795,3951,3527,20240929,Review
4796,2233,3145,20250126,Profile
4797,2415,869,20250217,Recommendation
4798,1951,5467,20240704,Watch Party
4799,178,5829,20240421,Review
4800,3249,519,20230725,Profile
4801,5372,21,20240527,Recommendation
4802,2536,3916,20241111,Watch Party
4803,594,3560,20240904,Review
4804,653,1198,20250606,Profile
4805,5314,1527,20241026,Recommendation
4806,2612,5438,20250330,Watch Party
4807,5168,1914,20230530,Review
4808,856,4994,20240808,Profile
4809,5649,333,20241023,Recommendation
4810,2386,1578,20230723,Watch Party
4811,1390,1600,20240406,Review
4812,2991,4509,20230623,Profile
4813,2263,249,20230603,Recommendation
4814,1901,2991,20240714,Watch Party
4815,879,1458,20250625,Review
4816,4019,4203,20230226,Profile
4817,87,4538,20250410,Recommendation
4818,1285,5655,20240518,Watch Party
4819,1246,2922,20250411,Review
4820,4934,5477,20240607,Profile
4821,962,5212,20230922,Recommendation
4822,565,438,20230604,Watch Party
4823,2659,1290,20230218,Review
4824,4771,529,20240510,Profile
4825,4057,592,20250303,Recommendation
4826,5315,3941,20241010,Watch Party
4827,4457,5924,20241105,Review
4828,5571,1727,20250525,Profile
4829,5574,4717,20250731,Recommendation
4830,4789,3189,20240518,Watch Party
4831,5181,5945,20240516,Review
4832,300,5390,20250808,Profile
4833,1778,3076,20241016,Recommendation
4834,3331,5372,20250413,Watch Party
4835,1742,2493,20250223,Review
4836,5278,1266,20240224,Profile
4837,1004,1411,20230429,Recommendation
4838,3456,104,20240212,Watch Party
4839,5320,5813,20250424,Review
4840,1941,5904,20240412,Profile
4841,4303,2695,20250824,Recommendation
4842,2623,2946,20241130,Watch Party
4843,46,3231,20251203,Review
4844,2796,3373,20231011,Profile
4845,3013,1045,20231109,Recommendation
4846,236,1851,20241023,Watch Party
4847,5529,1974,20241223,Review
4848,5257,3537,20231218,Profile
4849,20,1726,20250720,Recommendation
4850,349,2267,20240730,Watch Party
4851,3261,2198,20230705,Review
4852,1568,1273,20250613,Profile
4853,3961,5974,20231206,Recommendation
4854,3633,5834,20230129,Watch Party
4855,4741,4737,20240528,Review
4856,2756,4818,20241205,Profile
4857,3576,3474,20231014,Recommendation
4858,3011,4242,20230427,Watch Party
4859,1274,620,20231204,Review
4860,1112,797,20240223,Profile
4861,5889,3367,20251129,Recommendation
4862,34,1283,20230105,Watch Party
4863,1201,5189,20241106,Review
4864,2237,3900,20230522,Profile
4865,260,163,20240103,Recommendation
4866,4452,5809,20230712,Watch Party
4867,2724,229,20241105,Review
4868,4003,4952,20241225,Profile
4869,343,3641,20251008,Recommendation
4870,5856,1962,20250104,Watch Party
4871,159,3046,20240620,Review
4872,3056,3945,20241022,Profile
4873,601,5862,20241004,Recommendation
4874,694,5529,20250724,Watch Party
4875,4088,5925,20241026,Review
4876,102,5584,20240113,Profile
4877,4313,1055,20250724,Recommendation
4878,2562,4089,20250202,Watch Party
4879,3649,5085,20240831,Review
4880,2417,4967,20250224,Profile
4881,5487,1539,20250102,Recommendation
4882,4784,2443,20251210,Watch Party
4883,4669,1700,20240626,Review
4884,2306,4821,20240409,Profile
4885,2037,3001,20250831,Recommendation
4886,2273,3758,20250430,Watch Party
4887,2412,5545,20250808,Review
4888,224,1362,20230729,Profile
4889,3465,3537,20251112,Recommendation
4890,2426,947,20230308,Watch Party
4891,2958,4966,20240212,Review
4892,5305,4587,20230806,Profile
4893,3420,1116,20231029,Recommendation
4894,3301,5273,20240702,Watch Party
4895,5560,88,20230301,Review
4896,2234,5749,20240510,Profile
4897,1087,1542,20240501,Recommendation
4898,4439,1066,20230127,Watch Party
4899,1489,94,20230822,Review
4900,4395,3920,20230711,Profile
4901,209,996,20241207,Recommendation
4902,5242,1656,20231102,Watch Party
4903,1852,2862,20231103,Review
4904,4020,5139,20250323,Profile
4905,733,1656,20241203,Recommendation
4906,2310,2273,20250903,Watch Party
4907,206,3036,20230330,Review
4908,5152,2162,20250305,Profile
4909,2296,5619,20231106,Recommendation
4910,1153,2827,20231217,Watch Party
4911,797,1686,20250213,Review
4912,3157,1207,20240408,Profile
4913,5634,755,20240124,Recommendation
4914,3794,5567,20240512,Watch Party
4915,5421,3305,20250324,Review
4916,3877,5223,20230306,Profile
4917,4931,2467,20230112,Recommendation
4918,5497,5265,20240204,Watch Party
4919,3692,3112,20240903,Review
4920,648,1536,20230421,Profile
4921,4391,3470,20241012,Recommendation
4922,4233,3072,20240224,Watch Party
4923,4755,3386,20240117,Review
4924,5925,1068,20230128,Profile
4925,679,5134,20230624,Recommendation
4926,5268,1028,20251214,Watch Party
4927,4390,2578,20251226,Review
4928,2517,1967,20240110,Profile
4929,573,5513,20241119,Recommendation
4930,1935,962,20230731,Watch Party
4931,150,2108,20240128,Review
4932,1275,4056,20250203,Profile
4933,926,3671,20250816,Recommendation
4934,2349,1504,20250118,Watch Party
4935,1670,6000,20240219,Review
4936,2188,4350,20250120,Profile
4937,5168,3372,20250620,Recommendation
4938,2552,480,20250322,Watch Party
4939,5971,3251,20240920,Review
4940,124,2737,20250416,Profile
4941,3480,3842,20231206,Recommendation
4942,1614,4940,20241107,Watch Party
4943,3652,1039,20240929,Review
4944,1681,5052,20240104,Profile
4945,5219,4464,20230505,Recommendation
4946,1177,5982,20230909,Watch Party
4947,2485,3718,20230205,Review
4948,2936,1263,20230211,Profile
4949,909,1289,20230403,Recommendation
4950,5671,3310,20250401,Watch Party
4951,4372,974,20251130,Review
4952,4994,5739,20250401,Profile
4953,5988,1505,20231025,Recommendation
4954,5886,5865,20240323,Watch Party
4955,3714,3727,20240420,Review
4956,3032,5680,20230727,Profile
4957,5907,3959,20251209,Recommendation
4958,2828,2656,20241206,Watch Party
4959,67,3373,20241225,Review
4960,5383,3524,20250415,Profile
4961,3735,4873,20240815,Recommendation
4962,462,3654,20230515,Watch Party
4963,5165,2873,20250520,Review
4964,5707,885,20240409,Profile
4965,5933,976,20230611,Recommendation
4966,747,3173,20240229,Watch Party
4967,463,596,20230104,Review
4968,1063,50,20230905,Profile
4969,1137,4163,20240731,Recommendation
4970,5904,2289,20231227,Watch Party
4971,4937,3349,20230317,Review
4972,145,5688,20250728,Profile
4973,5690,5416,20250711,Recommendation
4974,4924,1300,20240514,Watch Party
4975,4120,4314,20230307,Review
4976,330,5803,20250515,Profile
4977,4522,794,20250427,Recommendation
4978,4437,5081,20230718,Watch Party
4979,251,323,20250131,Review
4980,2976,2200,20250322,Profile
4981,4893,3482,20230720,Recommendation
4982,5377,5015,20240715,Watch Party
4983,1275,5171,20230608,Review
4984,608,2913,20240316,Profile
4985,4893,4364,20250925,Recommendation
4986,3589,4801,20230202,Watch Party
4987,806,1753,20250503,Review
4988,4137,1216,20250820,Profile
4989,242,2364,20240301,Recommendation
4990,1520,2775,20250614,Watch Party
4991,5410,2275,20240425,Review
4992,1827,729,20240122,Profile
4993,5496,4522,20250205,Recommendation
4994,1853,5643,20241204,Watch Party
4995,5811,49,20251114,Review
4996,91,2502,20231012,Profile
4997,4338,4988,20250626,Recommendation
4998,3879,3043,20230814,Watch Party
4999,1930,3621,20250303,Review
5000,2215,338,20230318,Profile
5001,3468,3125,20250725,Recommendation
5002,5326,1363,20250316,Watch Party
5003,787,2729,20240730,Review
5004,4429,1579,20251026,Profile
5005,3334,5577,20241218,Recommendation
5006,836,3536,20240526,Watch Party
5007,1859,2739,20240703,Review
5008,2548,5536,20231129,Profile
5009,4263,1,20230923,Recommendation
5010,1000,190,20251104,Watch Party
5011,4048,4300,20231231,Review
5012,4343,3637,20231020,Profile
5013,1261,5099,20250411,Recommendation
5014,2602,111,20231022,Watch Party
5015,2358,5559,20250114,Review
5016,992,4943,20240629,Profile
5017,3791,811,20230113,Recommendation
5018,2128,5398,20230723,Watch Party
5019,3609,1948,20250601,Review
5020,4504,360,20230810,Profile
5021,3854,5980,20250610,Recommendation
5022,4010,4345,20250417,Watch Party
5023,3747,340,20250719,Review
5024,1894,5212,20250421,Profile
5025,1326,1401,20250902,Recommendation
5026,3364,2903,20250228,Watch Party
5027,1033,1641,20250512,Review
5028,5035,3382,20231007,Profile
5029,5357,2909,20230714,Recommendation
5030,591,24,20230619,Watch Party
5031,4072,4001,20250209,Review
5032,4810,4615,20250105,Profile
5033,3894,1461,20251204,Recommendation
5034,4143,4616,20240216,Watch Party
5035,3805,500,20230214,Review
5036,261,5037,20250831,Profile
5037,5270,5137,20251128,Recommendation
5038,742,64,20231104,Watch Party
5039,3877,4440,20230719,Review
5040,3180,2672,20241026,Profile
5041,3371,612,20251006,Recommendation
5042,2175,2874,20230729,Watch Party
5043,5924,4871,20241023,Review
5044,1669,353,20231201,Profile
5045,3824,4250,20240422,Recommendation
5046,4862,5075,20240310,Watch Party
5047,2268,745,20240915,Review
5048,548,1416,20250219,Profile
5049,1394,5729,20240310,Recommendation
5050,2822,4319,20240317,Watch Party
5051,338,3064,20251221,Review
5052,1270,4629,20241128,Profile
5053,588,5015,20250824,Recommendation
5054,1278,5064,20230218,Watch Party
5055,344,5650,20231026,Review
5056,333,1278,20231206,Profile
5057,1154,526,20250711,Recommendation
5058,1926,2206,20230524,Watch Party
5059,3863,5895,20251223,Review
5060,739,4089,20231103,Profile
5061,1196,2408,20231220,Recommendation
5062,3064,2461,20240325,Watch Party
5063,988,4822,20241121,Review
5064,4763,3730,20230813,Profile
5065,2516,3888,20250207,Recommendation
5066,3718,4844,20251229,Watch Party
5067,280,2182,20230901,Review
5068,4142,936,20240829,Profile
5069,5781,2101,20231008,Recommendation
5070,4304,1582,20230625,Watch Party
5071,2879,4897,20231123,Review
5072,1238,882,20250407,Profile
5073,2941,483,20230123,Recommendation
5074,5411,5228,20240625,Watch Party
5075,3796,5748,20240319,Review
5076,3936,5263,20240921,Profile
5077,2338,2076,20241015,Recommendation
5078,216,4686,20250220,Watch Party
5079,1483,1706,20250808,Review
5080,5755,2333,20240925,Profile
5081,1424,170,20230707,Recommendation
5082,2821,5067,20250420,Watch Party
5083,1670,4355,20250812,Review
5084,3544,3731,20250709,Profile
5085,2046,1567,20250827,Recommendation
5086,3334,5984,20251028,Watch Party
5087,3163,422,20240105,Review
5088,3849,2809,20240519,Profile
5089,4598,1923,20241218,Recommendation
5090,5269,4199,20251124,Watch Party
5091,347,2768,20240119,Review
5092,1553,4576,20241110,Profile
5093,4255,5526,20240807,Recommendation
5094,5238,1767,20240307,Watch Party
5095,4389,5354,20251218,Review
5096,5301,4057,20230913,Profile
5097,2712,2803,20230402,Recommendation
5098,2219,3725,20241219,Watch Party
5099,622,159,20230609,Review
5100,340,4167,20240621,Profile
5101,315,4259,20240101,Recommendation
5102,4581,5963,20230119,Watch Party
5103,5899,1818,20230817,Review
5104,5473,315,20230706,Profile
5105,3597,3893,20230609,Recommendation
5106,2856,5951,20250404,Watch Party
5107,4680,2897,20250118,Review
5108,5925,321,20250801,Profile
5109,3758,3267,20230226,Recommendation
5110,3904,249,20230811,Watch Party
5111,2268,4137,20241228,Review
5112,1395,5273,20230904,Profile
5113,1424,3897,20240602,Recommendation
5114,3897,4093,20240730,Watch Party
5115,856,276,20250210,Review
5116,2846,4323,20231027,Profile
5117,4775,996,20230909,Recommendation
5118,1026,4445,20231202,Watch Party
5119,1799,1142,20250509,Review
5120,3775,1567,20230312,Profile
5121,3248,2856,20251109,Recommendation
5122,2425,3420,20240207,Watch Party
5123,5627,2716,20230517,Review
5124,1554,230,20241213,Profile
5125,2420,4016,20251226,Recommendation
5126,5797,3335,20250223,Watch Party
5127,3089,3685,20230422,Review
5128,5525,2926,20250110,Profile
5129,3783,2175,20250527,Recommendation
5130,335,663,20250704,Watch Party
5131,2059,5294,20241208,Review
5132,2563,3313,20240828,Profile
5133,1284,1205,20240426,Recommendation
5134,1539,4486,20230804,Watch Party
5135,173,5972,20250425,Review
5136,4749,1637,20230126,Profile
5137,1615,5987,20241206,Recommendation
5138,2260,45,20230209,Watch Party
5139,1129,1895,20250310,Review
5140,3076,3676,20230703,Profile
5141,2226,881,20230827,Recommendation
5142,3815,5122,20230204,Watch Party
5143,1744,4202,20230524,Review
5144,2627,404,20240130,Profile
5145,2537,4692,20230217,Recommendation
5146,5181,3695,20251231,Watch Party
5147,3428,2882,20241203,Review
5148,3261,2759,20240106,Profile
5149,923,1195,20241118,Recommendation
5150,5212,3149,20250613,Watch Party
5151,5583,5661,20250705,Review
5152,762,3223,20240328,Profile
5153,4049,4370,20240623,Recommendation
5154,3163,4900,20230523,Watch Party
5155,142,1628,20230804,Review
5156,4295,2641,20230803,Profile
5157,419,2817,20240808,Recommendation
5158,3797,683,20230806,Watch Party
5159,4915,5406,20231125,Review
5160,2323,1682,20240204,Profile
5161,1174,159,20240501,Recommendation
5162,870,4403,20240916,Watch Party
5163,4603,3752,20250615,Review
5164,3333,2626,20230508,Profile
5165,3619,2099,20240130,Recommendation
5166,4262,4681,20240409,Watch Party
5167,3367,1127,20240624,Review
5168,3288,5454,20250113,Profile
5169,1230,3432,20230922,Recommendation
5170,4947,131,20251031,Watch Party
5171,1775,4157,20240928,Review
