impression_id,user_id,anime_id,watch_session_id,impression_date_key,ad_format,advertiser_industry,placement,completed_flag,clicked_flag,revenue_usd
22672,1676,120,29553,20230210,Pre-roll,Technology,Player,1,0,0.0362
22673,3322,216,29594,20230301,Sponsored Card,Retail,Anime Detail,0,0,0.0353
22674,969,359,29635,20230320,Display,Food,Search,1,0,0.0118
22675,5223,72,29676,20230408,Mid-roll,Gaming,Home Feed,1,0,0.0136
22676,1510,147,29717,20230427,Pre-roll,Entertainment,Player,1,0,0.0328
22677,5189,5,29758,20230516,Sponsored Card,Technology,Anime Detail,1,0,0.0355
22678,,65,29799,20230604,Display,Retail,Search,1,0,0.0565
22679,5993,40,29840,20230623,Mid-roll,Food,Home Feed,1,0,0.0273
22680,5971,1,,20230712,Pre-roll,Gaming,Player,1,0,0.0774
22681,5769,214,29922,20230731,Sponsored Card,Entertainment,Anime Detail,1,0,0.0841
22682,2020,160,29963,20230819,Display,Technology,Search,1,0,0.0056
22683,3630,297,30004,20230907,Mid-roll,Retail,Home Feed,1,0,0.0542
22684,3801,16,30045,20230926,Pre-roll,Food,Player,1,0,0.0644
22685,5028,68,30086,20231015,Sponsored Card,Gaming,Anime Detail,1,0,0.0128
22686,754,163,30127,20231103,Display,Entertainment,Search,1,0,0.0661
22687,1380,68,30168,20231122,Mid-roll,Technology,Home Feed,0,0,0.0024
22688,3318,202,30209,20231211,Pre-roll,Retail,Player,0,0,0.0752
22689,4328,10,,20231230,Sponsored Card,Food,Anime Detail,0,0,0.0472
22690,1939,124,30291,20240118,Display,Gaming,Search,1,0,0.0216
22691,564,27,30332,20240206,Mid-roll,Entertainment,Home Feed,1,0,0.0767
22692,4474,311,30373,20240225,Pre-roll,Technology,Player,0,0,0.0301
22693,4176,223,30414,20240315,Sponsored Card,Retail,Anime Detail,0,0,0.0511
22694,2224,21,30455,20240403,Display,Food,Search,1,0,0.0507
22695,,276,30496,20240422,Mid-roll,Gaming,Home Feed,1,0,0.0428
22696,2067,189,30537,20240511,Pre-roll,Entertainment,Player,1,0,0.0478
22697,5191,330,30578,20240530,Sponsored Card,Technology,Anime Detail,0,0,0.0075
22698,4349,19,,20240618,Display,Retail,Search,1,0,0.0819
22699,943,215,30660,20240707,Mid-roll,Food,Home Feed,1,0,0.0436
22700,1742,356,30701,20240726,Pre-roll,Gaming,Player,1,0,0.0422
22701,301,327,30742,20240814,Sponsored Card,Entertainment,Anime Detail,1,0,0.0064
22702,3340,271,30783,20240902,Display,Technology,Search,1,0,0.01
22703,1040,230,30824,20240921,Mid-roll,Retail,Home Feed,1,0,0.0534
22704,963,178,30865,20241010,Pre-roll,Food,Player,1,0,0.0609
22705,1606,50,30906,20241029,Sponsored Card,Gaming,Anime Detail,1,0,0.0611
22706,4187,353,30947,20241117,Display,Entertainment,Search,1,0,0.0791
22707,3050,28,,20241206,Mid-roll,Technology,Home Feed,1,0,0.0726
22708,4352,318,31029,20241225,Pre-roll,Retail,Player,1,0,0.0042
22709,3484,173,31070,20250113,Sponsored Card,Food,Anime Detail,1,0,0.0172
22710,1278,85,31111,20250201,Display,Gaming,Search,1,0,0.0574
22711,5043,167,31152,20250220,Mid-roll,Entertainment,Home Feed,1,0,0.0212
22712,,124,31193,20250311,Pre-roll,Technology,Player,1,0,0.0357
22713,3255,202,31234,20250330,Sponsored Card,Retail,Anime Detail,0,0,0.0322
22714,2713,36,31275,20250418,Display,Food,Search,1,1,0.0038
22715,2746,266,31316,20250507,Mid-roll,Gaming,Home Feed,1,0,0.0745
22716,5351,37,,20250526,Pre-roll,Entertainment,Player,1,0,0.0351
22717,561,82,31398,20250614,Sponsored Card,Technology,Anime Detail,1,0,0.0462
22718,2118,120,31439,20250703,Display,Retail,Search,1,0,0.0613
22719,1478,7,31480,20250722,Mid-roll,Food,Home Feed,1,0,0.0429
22720,1536,140,31521,20250810,Pre-roll,Gaming,Player,1,0,0.0231
22721,107,12,31562,20250829,Sponsored Card,Entertainment,Anime Detail,1,0,0.0643
22722,2826,93,31603,20250917,Display,Technology,Search,1,0,0.0297
22723,2187,231,31644,20251006,Mid-roll,Retail,Home Feed,0,0,0.0585
22724,1468,235,31685,20251025,Pre-roll,Food,Player,1,0,0.0141
22725,3890,46,,20251113,Sponsored Card,Gaming,Anime Detail,1,0,0.0678
22726,1581,284,31767,20251202,Display,Entertainment,Search,1,0,0.0827
22727,364,176,31808,20251221,Mid-roll,Technology,Home Feed,1,0,0.0822
22728,992,234,31849,20230109,Pre-roll,Retail,Player,1,0,0.0221
22729,,62,31890,20230128,Sponsored Card,Food,Anime Detail,0,0,0.0385
22730,3326,261,31931,20230216,Display,Gaming,Search,1,0,0.0641
22731,1036,281,31972,20230307,Mid-roll,Entertainment,Home Feed,1,0,0.0058
22732,2868,130,32013,20230326,Pre-roll,Technology,Player,1,0,0.0599
22733,851,256,32054,20230414,Sponsored Card,Retail,Anime Detail,1,0,0.039
22734,1236,55,,20230503,Display,Food,Search,1,0,0.0241
22735,2821,119,32136,20230522,Mid-roll,Gaming,Home Feed,1,0,0.0366
22736,3562,173,32177,20230610,Pre-roll,Entertainment,Player,1,0,0.0714
22737,834,98,32218,20230629,Sponsored Card,Technology,Anime Detail,1,0,0.0688
22738,1312,216,32259,20230718,Display,Retail,Search,1,0,0.0519
22739,237,359,32300,20230806,Mid-roll,Food,Home Feed,1,0,0.0224
22740,4911,73,32341,20230825,Pre-roll,Gaming,Player,0,0,0.072
22741,344,5,32382,20230913,Sponsored Card,Entertainment,Anime Detail,0,0,0.0688
22742,4523,315,32423,20231002,Display,Technology,Search,1,1,0.0201
22743,478,64,,20231021,Mid-roll,Retail,Home Feed,1,0,0.0676
22744,2576,266,32505,20231109,Pre-roll,Food,Player,1,0,0.0421
22745,1731,200,32546,20231128,Sponsored Card,Gaming,Anime Detail,0,0,0.0055
22746,,243,32587,20231217,Display,Entertainment,Search,1,0,0.0778
22747,4384,282,32628,20240105,Mid-roll,Technology,Home Feed,1,0,0.056
22748,4377,181,32669,20240124,Pre-roll,Retail,Player,1,0,0.047
22749,1907,79,32710,20240212,Sponsored Card,Food,Anime Detail,1,0,0.0571
22750,5352,311,32751,20240302,Display,Gaming,Search,1,0,0.0284
22751,4294,273,32792,20240321,Mid-roll,Entertainment,Home Feed,1,0,0.0564
22752,2041,73,,20240409,Pre-roll,Technology,Player,1,0,0.0247
22753,5562,153,32874,20240428,Sponsored Card,Retail,Anime Detail,1,0,0.0736
22754,1560,286,32915,20240517,Display,Food,Search,1,0,0.0686
22755,673,94,32956,20240605,Mid-roll,Gaming,Home Feed,1,0,0.0659
22756,1089,26,32997,20240624,Pre-roll,Entertainment,Player,1,0,0.039
22757,117,72,33038,20240713,Sponsored Card,Technology,Anime Detail,0,0,0.0077
22758,5940,121,33079,20240801,Display,Retail,Search,1,0,0.0139
22759,4804,108,33120,20240820,Mid-roll,Food,Home Feed,1,1,0.0234
22760,3191,182,33161,20240908,Pre-roll,Gaming,Player,1,0,0.0806
22761,4496,82,,20240927,Sponsored Card,Entertainment,Anime Detail,0,0,0.079
22762,1135,140,33243,20241016,Display,Technology,Search,1,0,0.0174
22763,,105,33284,20241104,Mid-roll,Retail,Home Feed,1,0,0.0665
22764,4066,40,33325,20241123,Pre-roll,Food,Player,1,0,0.0758
22765,1051,187,33366,20241212,Sponsored Card,Gaming,Anime Detail,1,0,0.0421
22766,1815,137,33407,20241231,Display,Entertainment,Search,1,0,0.0309
22767,2415,192,33448,20250119,Mid-roll,Technology,Home Feed,1,0,0.0034
22768,2930,222,33489,20250207,Pre-roll,Retail,Player,1,0,0.0629
22769,1089,318,33530,20250226,Sponsored Card,Food,Anime Detail,0,0,0.0062
22770,2596,91,,20250317,Display,Gaming,Search,1,0,0.0306
22771,5345,35,33612,20250405,Mid-roll,Entertainment,Home Feed,1,0,0.0231
22772,3331,130,33653,20250424,Pre-roll,Technology,Player,1,0,0.0396
22773,5852,180,33694,20250513,Sponsored Card,Retail,Anime Detail,1,0,0.066
22774,3805,231,33735,20250601,Display,Food,Search,1,0,0.0722
22775,5531,24,33776,20250620,Mid-roll,Gaming,Home Feed,1,0,0.0328
22776,4422,17,33817,20250709,Pre-roll,Entertainment,Player,1,0,0.0163
22777,3909,355,33858,20250728,Sponsored Card,Technology,Anime Detail,1,0,0.0416
22778,277,222,33899,20250816,Display,Retail,Search,1,0,0.0763
22779,2235,100,,20250904,Mid-roll,Food,Home Feed,1,0,0.0196
22780,,265,33981,20250923,Pre-roll,Gaming,Player,1,0,0.0654
22781,2166,276,34022,20251012,Sponsored Card,Entertainment,Anime Detail,1,0,0.0226
22782,4996,49,34063,20251031,Display,Technology,Search,1,0,0.0696
22783,3121,265,34104,20251119,Mid-roll,Retail,Home Feed,1,0,0.061
22784,5085,125,34145,20251208,Pre-roll,Food,Player,1,0,0.0032
22785,4807,196,34186,20251227,Sponsored Card,Gaming,Anime Detail,1,0,0.0534
22786,3659,210,34227,20230115,Display,Entertainment,Search,1,0,0.03
22787,3276,171,34268,20230203,Mid-roll,Technology,Home Feed,1,0,0.044
22788,1574,109,,20230222,Pre-roll,Retail,Player,1,0,0.0619
22789,949,175,34350,20230313,Sponsored Card,Food,Anime Detail,1,0,0.0495
22790,3946,170,34391,20230401,Display,Gaming,Search,1,0,0.0343
22791,4278,118,34432,20230420,Mid-roll,Entertainment,Home Feed,1,0,0.0311
22792,1597,307,34473,20230509,Pre-roll,Technology,Player,0,0,0.0044
22793,1197,286,34514,20230528,Sponsored Card,Retail,Anime Detail,0,0,0.0407
22794,4252,289,34555,20230616,Display,Food,Search,1,0,0.0698
22795,944,304,34596,20230705,Mid-roll,Gaming,Home Feed,0,0,0.0714
22796,5350,327,34637,20230724,Pre-roll,Entertainment,Player,0,0,0.059
22797,,118,,20230812,Sponsored Card,Technology,Anime Detail,1,0,0.0236
22798,4878,69,34719,20230831,Display,Retail,Search,1,0,0.0111
22799,5218,283,34760,20230919,Mid-roll,Food,Home Feed,1,0,0.0146
22800,1857,55,34801,20231008,Pre-roll,Gaming,Player,1,1,0.0279
22801,2654,326,34842,20231027,Sponsored Card,Entertainment,Anime Detail,0,0,0.0472
22802,1356,130,34883,20231115,Display,Technology,Search,1,0,0.0159
22803,5101,280,34924,20231204,Mid-roll,Retail,Home Feed,1,0,0.0508
22804,4315,41,34965,20231223,Pre-roll,Food,Player,1,0,0.0038
22805,906,55,35006,20240111,Sponsored Card,Gaming,Anime Detail,1,0,0.0498
22806,4117,127,,20240130,Display,Entertainment,Search,1,0,0.0589
22807,3118,64,35088,20240218,Mid-roll,Technology,Home Feed,0,0,0.0578
22808,3643,158,35129,20240308,Pre-roll,Retail,Player,1,0,0.0386
22809,3234,204,35170,20240327,Sponsored Card,Food,Anime Detail,1,0,0.0849
22810,4375,353,35211,20240415,Display,Gaming,Search,1,0,0.0505
22811,5318,147,35252,20240504,Mid-roll,Entertainment,Home Feed,0,0,0.0498
22812,4698,223,35293,20240523,Pre-roll,Technology,Player,0,0,0.0602
22813,4370,299,35334,20240611,Sponsored Card,Retail,Anime Detail,0,0,0.0423
22814,,277,35375,20240630,Display,Food,Search,1,0,0.0386
22815,1737,136,,20240719,Mid-roll,Gaming,Home Feed,1,0,0.082
22816,5166,308,35457,20240807,Pre-roll,Entertainment,Player,1,0,0.0723
22817,3665,358,35498,20240826,Sponsored Card,Technology,Anime Detail,1,0,0.0128
22818,877,105,35539,20240914,Display,Retail,Search,1,0,0.0413
22819,1510,218,35580,20241003,Mid-roll,Food,Home Feed,1,0,0.0246
22820,585,167,35621,20241022,Pre-roll,Gaming,Player,1,0,0.0188
22821,4841,277,35662,20241110,Sponsored Card,Entertainment,Anime Detail,1,0,0.0348
22822,1555,282,35703,20241129,Display,Technology,Search,1,0,0.0642
22823,4276,246,35744,20241218,Mid-roll,Retail,Home Feed,1,0,0.0608
22824,4935,145,,20250106,Pre-roll,Food,Player,1,0,0.0268
22825,950,163,35826,20250125,Sponsored Card,Gaming,Anime Detail,1,0,0.0813
22826,1511,36,35867,20250213,Display,Entertainment,Search,1,0,0.0643
22827,339,193,35908,20250304,Mid-roll,Technology,Home Feed,1,1,0.0041
22828,2219,128,35949,20250323,Pre-roll,Retail,Player,1,0,0.0286
22829,3983,71,35990,20250411,Sponsored Card,Food,Anime Detail,1,0,0.028
22830,5171,277,36031,20250430,Display,Gaming,Search,1,0,0.0048
22831,,45,36072,20250519,Mid-roll,Entertainment,Home Feed,1,0,0.0408
22832,264,43,36113,20250607,Pre-roll,Technology,Player,0,0,0.0346
22833,2679,154,,20250626,Sponsored Card,Retail,Anime Detail,0,0,0.0672
22834,1614,49,36195,20250715,Display,Food,Search,1,0,0.0414
22835,5914,156,36236,20250803,Mid-roll,Gaming,Home Feed,1,0,0.0568
22836,1869,96,36277,20250822,Pre-roll,Entertainment,Player,1,0,0.0348
22837,1510,152,36318,20250910,Sponsored Card,Technology,Anime Detail,1,0,0.0736
22838,5022,299,36359,20250929,Display,Retail,Search,1,0,0.0462
22839,3478,214,36400,20251018,Mid-roll,Food,Home Feed,1,0,0.0467
22840,3191,321,36441,20251106,Pre-roll,Gaming,Player,1,0,0.0528
22841,4596,311,36482,20251125,Sponsored Card,Entertainment,Anime Detail,1,0,0.0403
22842,4259,163,,20251214,Display,Technology,Search,1,0,0.0225
22843,3378,193,36564,20230102,Mid-roll,Retail,Home Feed,1,0,0.0172
22844,5600,133,36605,20230121,Pre-roll,Food,Player,1,0,0.0332
22845,5353,142,36646,20230209,Sponsored Card,Gaming,Anime Detail,1,0,0.0567
22846,3615,58,36687,20230228,Display,Entertainment,Search,1,0,0.068
22847,2681,189,36728,20230319,Mid-roll,Technology,Home Feed,1,0,0.0556
22848,,77,36769,20230407,Pre-roll,Retail,Player,1,0,0.068
22849,918,294,36810,20230426,Sponsored Card,Food,Anime Detail,1,0,0.0293
22850,3808,146,36851,20230515,Display,Gaming,Search,1,0,0.0792
22851,4352,172,,20230603,Mid-roll,Entertainment,Home Feed,0,0,0.0089
22852,3566,287,36933,20230622,Pre-roll,Technology,Player,1,0,0.0451
22853,4036,351,36974,20230711,Sponsored Card,Retail,Anime Detail,0,0,0.0406
22854,24,335,37015,20230730,Display,Food,Search,1,0,0.0453
22855,307,311,37056,20230818,Mid-roll,Gaming,Home Feed,0,0,0.0546
22856,4456,304,37097,20230906,Pre-roll,Entertainment,Player,1,0,0.0621
22857,3889,170,37138,20230925,Sponsored Card,Technology,Anime Detail,0,0,0.0657
22858,4249,31,37179,20231014,Display,Retail,Search,1,0,0.0448
22859,5238,289,37220,20231102,Mid-roll,Food,Home Feed,0,0,0.0725
22860,5886,181,,20231121,Pre-roll,Gaming,Player,0,0,0.0252
22861,4386,163,37302,20231210,Sponsored Card,Entertainment,Anime Detail,0,0,0.0671
22862,2074,70,37343,20231229,Display,Technology,Search,1,0,0.0627
22863,4717,348,37384,20240117,Mid-roll,Retail,Home Feed,1,0,0.0543
22864,2066,219,37425,20240205,Pre-roll,Food,Player,1,0,0.056
22865,,33,37466,20240224,Sponsored Card,Gaming,Anime Detail,0,0,0.0383
22866,3728,74,37507,20240314,Display,Entertainment,Search,1,0,0.0037
22867,1548,68,37548,20240402,Mid-roll,Technology,Home Feed,1,0,0.0081
22868,878,67,37589,20240421,Pre-roll,Retail,Player,1,0,0.0025
22869,3847,190,,20240510,Sponsored Card,Food,Anime Detail,1,1,0.082
22870,2911,149,37671,20240529,Display,Gaming,Search,1,0,0.0497
22871,5862,135,37712,20240617,Mid-roll,Entertainment,Home Feed,1,0,0.069
22872,1811,258,37753,20240706,Pre-roll,Technology,Player,0,0,0.0061
22873,1358,242,37794,20240725,Sponsored Card,Retail,Anime Detail,0,0,0.0102
22874,3133,139,37835,20240813,Display,Food,Search,1,0,0.0317
22875,5371,153,37876,20240901,Mid-roll,Gaming,Home Feed,1,0,0.0697
22876,3275,201,37917,20240920,Pre-roll,Entertainment,Player,0,0,0.0057
22877,3771,345,37958,20241009,Sponsored Card,Technology,Anime Detail,0,0,0.0683
22878,1008,199,,20241028,Display,Retail,Search,1,0,0.0204
22879,3631,14,38040,20241116,Mid-roll,Food,Home Feed,1,0,0.0844
22880,5315,58,38081,20241205,Pre-roll,Gaming,Player,1,0,0.0466
22881,4021,329,38122,20241224,Sponsored Card,Entertainment,Anime Detail,1,0,0.0133
22882,,48,38163,20250112,Display,Technology,Search,1,0,0.0789
22883,5336,269,38204,20250131,Mid-roll,Retail,Home Feed,1,0,0.0274
22884,4440,78,38245,20250219,Pre-roll,Food,Player,1,0,0.0236
22885,4121,77,38286,20250310,Sponsored Card,Gaming,Anime Detail,1,0,0.0081
22886,717,294,38327,20250329,Display,Entertainment,Search,1,0,0.0804
22887,2297,208,,20250417,Mid-roll,Technology,Home Feed,0,0,0.0397
22888,456,27,38409,20250506,Pre-roll,Retail,Player,0,0,0.0408
22889,1399,273,38450,20250525,Sponsored Card,Food,Anime Detail,0,0,0.0773
22890,657,48,38491,20250613,Display,Gaming,Search,1,0,0.0116
22891,4900,151,38532,20250702,Mid-roll,Entertainment,Home Feed,1,0,0.0044
22892,4177,282,38573,20250721,Pre-roll,Technology,Player,1,0,0.0309
22893,1170,153,38614,20250809,Sponsored Card,Retail,Anime Detail,1,0,0.0562
22894,3752,98,38655,20250828,Display,Food,Search,1,0,0.0299
22895,325,192,38696,20250916,Mid-roll,Gaming,Home Feed,0,0,0.0658
22896,983,217,,20251005,Pre-roll,Entertainment,Player,1,0,0.0268
22897,4650,356,38778,20251024,Sponsored Card,Technology,Anime Detail,0,0,0.0672
22898,1005,110,38819,20251112,Display,Retail,Search,1,0,0.0275
22899,,213,38860,20251201,Mid-roll,Food,Home Feed,1,0,0.0833
22900,4732,145,38901,20251220,Pre-roll,Gaming,Player,1,0,0.0541
22901,5733,232,38942,20230108,Sponsored Card,Entertainment,Anime Detail,0,0,0.0149
22902,670,308,38983,20230127,Display,Technology,Search,1,0,0.0776
22903,3091,46,39024,20230215,Mid-roll,Retail,Home Feed,0,0,0.0634
22904,4588,253,39065,20230306,Pre-roll,Food,Player,1,0,0.0437
22905,4402,226,,20230325,Sponsored Card,Gaming,Anime Detail,1,0,0.0832
22906,1738,134,39147,20230413,Display,Entertainment,Search,1,0,0.0297
22907,4020,322,39188,20230502,Mid-roll,Technology,Home Feed,1,0,0.04
22908,3060,348,39229,20230521,Pre-roll,Retail,Player,1,0,0.0352
22909,5779,47,39270,20230609,Sponsored Card,Food,Anime Detail,1,0,0.0797
22910,279,184,39311,20230628,Display,Gaming,Search,1,0,0.0819
22911,3286,119,39352,20230717,Mid-roll,Entertainment,Home Feed,0,0,0.0436
22912,1274,187,39393,20230805,Pre-roll,Technology,Player,0,0,0.0444
22913,5252,353,39434,20230824,Sponsored Card,Retail,Anime Detail,0,0,0.0217
22914,1879,235,,20230912,Display,Food,Search,1,1,0.0752
22915,5320,140,39516,20231001,Mid-roll,Gaming,Home Feed,1,0,0.0777
22916,,14,39557,20231020,Pre-roll,Entertainment,Player,1,1,0.0112
22917,5570,303,39598,20231108,Sponsored Card,Technology,Anime Detail,1,0,0.0576
22918,4291,64,39639,20231127,Display,Retail,Search,1,0,0.0668
22919,4511,228,39680,20231216,Mid-roll,Food,Home Feed,1,1,0.0659
22920,3612,303,39721,20240104,Pre-roll,Gaming,Player,0,0,0.0414
22921,4444,244,39762,20240123,Sponsored Card,Entertainment,Anime Detail,0,0,0.0287
22922,5735,61,39803,20240211,Display,Technology,Search,1,0,0.0386
22923,4109,244,,20240301,Mid-roll,Retail,Home Feed,1,0,0.0232
22924,4032,315,39885,20240320,Pre-roll,Food,Player,1,0,0.0804
22925,1649,223,39926,20240408,Sponsored Card,Gaming,Anime Detail,0,0,0.07
22926,3548,299,39967,20240427,Display,Entertainment,Search,1,0,0.0026
22927,4223,179,40008,20240516,Mid-roll,Technology,Home Feed,1,0,0.0355
22928,4157,145,40049,20240604,Pre-roll,Retail,Player,1,0,0.0332
22929,4633,193,40090,20240623,Sponsored Card,Food,Anime Detail,0,0,0.0679
22930,1253,169,40131,20240712,Display,Gaming,Search,1,0,0.0088
22931,5550,11,40172,20240731,Mid-roll,Entertainment,Home Feed,1,0,0.036
22932,5476,253,,20240819,Pre-roll,Technology,Player,0,0,0.084
22933,,228,40254,20240907,Sponsored Card,Retail,Anime Detail,1,0,0.0027
22934,2021,219,40295,20240926,Display,Food,Search,1,0,0.0581
22935,3227,174,40336,20241015,Mid-roll,Gaming,Home Feed,0,0,0.0531
22936,1572,357,40377,20241103,Pre-roll,Entertainment,Player,0,0,0.0248
22937,4017,314,40418,20241122,Sponsored Card,Technology,Anime Detail,1,0,0.0707
22938,3400,265,40459,20241211,Display,Retail,Search,1,0,0.0723
22939,4172,301,40500,20241230,Mid-roll,Food,Home Feed,1,0,0.0821
22940,2724,112,40541,20250118,Pre-roll,Gaming,Player,1,1,0.0385
22941,4421,262,,20250206,Sponsored Card,Entertainment,Anime Detail,1,0,0.0804
22942,1082,120,40623,20250225,Display,Technology,Search,1,0,0.0127
22943,4221,311,40664,20250316,Mid-roll,Retail,Home Feed,0,0,0.0186
22944,4551,297,40705,20250404,Pre-roll,Food,Player,1,0,0.0393
22945,353,5,40746,20250423,Sponsored Card,Gaming,Anime Detail,1,0,0.0063
22946,2641,287,40787,20250512,Display,Entertainment,Search,1,0,0.027
22947,3371,243,40828,20250531,Mid-roll,Technology,Home Feed,0,0,0.0183
22948,3421,134,40869,20250619,Pre-roll,Retail,Player,0,0,0.0836
22949,4981,186,40910,20250708,Sponsored Card,Food,Anime Detail,0,0,0.0727
22950,,271,,20250727,Display,Gaming,Search,1,0,0.0248
22951,5542,303,40992,20250815,Mid-roll,Entertainment,Home Feed,1,0,0.0243
22952,3702,315,41033,20250903,Pre-roll,Technology,Player,1,0,0.0615
22953,3657,315,41074,20250922,Sponsored Card,Retail,Anime Detail,1,0,0.0092
22954,125,43,41115,20251011,Display,Food,Search,1,0,0.0799
22955,5321,184,41156,20251030,Mid-roll,Gaming,Home Feed,0,0,0.0363
22956,3879,55,41197,20251118,Pre-roll,Entertainment,Player,0,0,0.0432
22957,2568,12,41238,20251207,Sponsored Card,Technology,Anime Detail,1,0,0.0237
22958,1890,55,41279,20251226,Display,Retail,Search,1,0,0.0625
22959,4913,280,,20230114,Mid-roll,Food,Home Feed,0,0,0.0501
22960,80,347,41361,20230202,Pre-roll,Gaming,Player,1,1,0.0816
22961,528,223,41402,20230221,Sponsored Card,Entertainment,Anime Detail,1,0,0.0638
22962,1356,259,41443,20230312,Display,Technology,Search,1,0,0.0449
22963,66,39,41484,20230331,Mid-roll,Retail,Home Feed,1,0,0.0586
22964,3546,31,41525,20230419,Pre-roll,Food,Player,1,0,0.0456
22965,1652,29,41566,20230508,Sponsored Card,Gaming,Anime Detail,1,0,0.0737
22966,2672,185,41607,20230527,Display,Entertainment,Search,1,0,0.0623
22967,,177,41648,20230615,Mid-roll,Technology,Home Feed,1,0,0.0248
22968,5673,289,,20230704,Pre-roll,Retail,Player,0,0,0.058
22969,1656,227,41730,20230723,Sponsored Card,Food,Anime Detail,1,0,0.0549
22970,2356,236,41771,20230811,Display,Gaming,Search,1,0,0.0507
22971,613,283,41812,20230830,Mid-roll,Entertainment,Home Feed,1,0,0.0021
22972,3696,75,41853,20230918,Pre-roll,Technology,Player,1,0,0.0732
22973,1475,165,41894,20231007,Sponsored Card,Retail,Anime Detail,1,0,0.0523
22974,5103,151,41935,20231026,Display,Food,Search,1,0,0.0437
22975,1409,68,41976,20231114,Mid-roll,Gaming,Home Feed,1,0,0.0303
